,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13
41039,0.23137,0.20685,0.21375,0.2175,0.22142,0.22778,0.23606,0.24612,0.18469,0.01985,0.20784,0.2033
11933,0.71197,0.66897,0.70406,0.70277,0.7347,0.98406,0.93826,0.98598,0.6627,0.14857,0.0928,0.11401
11882,0.65866,0.62836,0.68432,0.63799,0.72401,0.95605,0.81451,1.00719,0.49036,0.07696,0.08209,0.10048
9268,0.36121,0.34026,0.4704,0.33858,0.55808,0.91229,0.86308,0.92738,0.28827,0.00058,0.75783,0.59811
39546,0.67154,0.57368,0.63453,0.65887,0.67177,0.68205,0.66784,0.68057,0.58017,0.13421,0.09209,0.11107
39003,0.59015,0.53882,0.57728,0.5508,0.60514,0.86785,0.77918,0.89131,0.17078,0.00041,0.09358,0.10543
11737,0.46687,0.42583,0.46492,0.44741,0.5104,0.89145,0.85898,0.89904,0.41048,0.00544,0.59092,0.35145
23873,0.90576,0.83276,0.8885,0.87608,0.90369,0.92633,0.87086,0.94368,0.35243,0.04412,0.37525,0.42157
35892,0.50992,0.46575,0.52056,0.56725,0.59617,0.62746,0.61447,0.67332,0.42019,0.11633,0.5412,0.39993
5004,0.6986,0.64685,0.70237,0.69173,0.74716,0.8462,0.77896,0.86129,0.49901,0.03243,0.08421,0.10366
33979,0.55807,0.51048,0.55906,0.53961,0.60895,0.84318,0.78853,0.8562,0.37552,0.01856,0.49321,0.29788
49084,0.49554,0.47718,0.58867,0.48536,0.68385,0.95278,0.90723,0.96452,0.55051,0.25516,0.16618,0.19226
44862,0.71688,0.68096,0.73753,0.70456,0.76956,0.93548,0.82672,0.97492,0.48497,0.0469,0.07824,0.09877
28467,0.42507,0.40043,0.47256,0.42631,0.53357,0.93864,0.91602,0.94703,0.52107,0.01442,0.74954,0.59767
7029,0.68165,0.64803,0.69806,0.6782,0.72309,1.01641,0.94153,1.02593,0.36818,0.06147,0.1787,0.18157
38047,0.61476,0.57198,0.61685,0.60111,0.64783,0.87249,0.77315,0.90392,0.42683,0.02666,0.06667,0.08396
358,0.55414,0.51825,0.63588,0.64844,0.77364,0.78335,0.75577,0.79112,0.37689,0.00802,0.6297,0.48932
11976,0.70875,0.67093,0.74675,0.68696,0.79162,0.9377,0.82995,0.96588,0.37417,0.01107,0.08546,0.10488
18567,0.48019,0.46249,0.56096,0.47401,0.65218,1.01101,0.9634,1.02135,0.5755,0.2566,0.18501,0.22548
31497,0.72506,0.6539,0.70367,0.72372,0.73693,0.78361,0.76694,0.78018,0.72492,0.29176,0.1145,0.13815
4098,0.33812,0.27799,0.33339,0.25369,0.3556,0.72493,0.61656,0.75868,0.02683,0.00072,0.13048,0.12571
37371,0.63114,0.52137,0.59113,0.62542,0.64218,0.69015,0.66568,0.69926,0.53496,0.10331,0.1063,0.12551
14532,0.58491,0.57817,0.61514,0.53253,0.52887,0.53683,0.51928,0.55686,0.32746,0.09875,0.08161,0.11668
5070,0.35146,0.33199,0.44419,0.3482,0.51878,0.97129,0.93574,0.9823,0.48042,0.03494,0.78275,0.55529
29427,0.51614,0.46506,0.51252,0.4889,0.55371,0.8692,0.8349,0.87691,0.42656,0.0098,0.09937,0.11799
12358,0.72756,0.67259,0.71611,0.72413,0.74196,0.87243,0.83066,0.87383,0.56284,0.04426,0.08327,0.10311
44019,0.3425,0.32973,0.46115,0.60458,0.68753,0.73576,0.64753,0.76679,0.23173,0.01297,0.66411,0.53332
28758,0.60383,0.55935,0.61564,0.7633,0.811,0.85523,0.84539,0.85348,0.56882,0.14288,0.0933,0.11872
6615,0.85925,0.81064,0.83534,0.81409,0.841,1.01009,0.88785,1.04141,0.46285,0.07371,0.4043,0.3079
28359,0.77439,0.73019,0.77797,0.77419,0.81687,0.97272,0.93197,0.9762,0.63922,0.14798,0.10163,0.12583
49586,0.60875,0.67491,0.78943,0.68814,0.74393,0.81565,0.68855,0.86045,0.21905,0.00821,0.66972,0.46348
28461,0.77976,0.74016,0.76989,0.76421,0.78637,0.95629,0.85999,0.98082,0.54502,0.03826,0.08153,0.10115
8475,0.7832,0.74372,0.76776,0.78394,0.78897,0.79158,0.7952,0.80412,0.78402,0.30231,0.11224,0.13807
10360,0.82036,0.743,0.78974,0.80813,0.81779,0.82251,0.81289,0.82605,0.58077,0.06621,0.56488,0.43194
17520,0.76575,0.71547,0.74814,0.75089,0.76006,0.76373,0.74269,0.76465,0.44979,0.01665,0.08954,0.10985
1092,0.50627,0.49629,0.61207,0.58828,0.82166,1.01507,0.94873,1.02849,0.25347,0.00047,0.08537,0.11226
4530,0.82642,0.78043,0.82314,0.8288,0.85149,0.907,0.85795,0.93642,0.58149,0.06379,0.68978,0.57961
15346,0.48178,0.43823,0.50134,0.46712,0.54142,0.73447,0.65703,0.76151,0.34658,0.04623,0.36186,0.32763
27211,0.77258,0.73471,0.78358,0.78216,0.82475,1.04317,0.97961,1.06055,0.69436,0.24519,0.67449,0.49381
7323,0.60026,0.59025,0.69763,0.86755,0.91619,0.93584,0.88336,0.95166,0.54371,0.15927,0.70368,0.53572
22914,0.72893,0.68819,0.72169,0.71139,0.73928,0.94416,0.83995,0.97306,0.49445,0.03719,0.07487,0.09418
40172,0.61797,0.54704,0.59369,0.60883,0.62736,0.76291,0.71745,0.77311,0.50306,0.05041,0.079,0.09662
6337,0.70454,0.63146,0.67463,0.68159,0.69881,0.80595,0.76393,0.81372,0.39011,0.0071,0.28159,0.29149
8683,0.58676,0.61643,0.76974,0.83655,0.91923,0.97732,0.86312,1.01344,0.0959,0.0004,0.84181,0.59801
10465,0.3409,0.32096,0.4407,0.31929,0.57179,0.82493,0.77669,0.83832,0.29106,0.00386,0.59741,0.35163
36074,0.74439,0.70776,0.75443,0.83513,0.86839,0.90209,0.90526,0.93027,0.73373,0.2705,0.10333,0.12772
13703,0.57071,0.52173,0.55984,0.5647,0.5959,0.87383,0.85403,0.87825,0.65886,0.27321,0.14415,0.16842
32812,0.48797,0.4702,0.57965,0.45168,0.64422,0.94072,0.79965,0.98464,0.07404,0.00032,0.80937,0.56002
280,1.02297,0.95644,1.0019,0.98427,1.00492,1.02009,0.95844,1.02848,0.56826,0.10618,0.07707,0.09469
23438,0.69088,0.65162,0.71132,0.68904,0.81943,0.91492,0.817,0.94731,0.55041,0.09291,0.08186,0.10257
1041,0.8026,0.76138,0.80219,0.80546,0.8261,0.97702,0.90718,0.99873,0.57989,0.11028,0.17852,0.20777
9619,0.32358,0.35282,0.44893,0.71321,0.92316,1.0246,0.97476,1.03764,0.35408,0.00053,0.49764,0.54908
41116,0.58117,0.55455,0.67731,0.551,0.8241,0.9019,0.75706,0.94012,0.03812,0.00034,0.11307,0.12693
5929,0.58088,0.61826,0.7701,0.80456,0.88857,0.95342,0.82801,0.99046,0.05287,0.00032,0.91972,0.77248
18948,0.68452,0.64651,0.68534,0.68085,0.72554,0.97543,0.96219,0.97422,0.8015,0.2961,0.12726,0.15324
5668,0.29544,0.28145,0.36584,0.25196,0.43598,0.96668,0.76973,1.03266,0.11842,0.00442,0.37308,0.35902
2941,0.47542,0.45213,0.52787,0.46148,0.61979,1.03438,1.02146,1.0374,0.73928,0.0348,0.11162,0.15551
13525,0.48029,0.39455,0.46638,0.46445,0.54032,0.70208,0.68122,0.71113,0.4668,0.09642,0.09756,0.11532
20913,0.58844,0.49767,0.56345,0.5891,0.62892,0.70282,0.70314,0.7059,0.66602,0.3552,0.20211,0.22365
22510,0.22757,0.18204,0.19703,0.16225,0.22419,0.50753,0.51317,0.65019,0.04213,0.00044,0.35571,0.22053
10798,0.81897,0.77914,0.80943,0.81293,0.83015,0.99827,0.96902,0.9935,0.83573,0.30155,0.10047,0.12474
26642,0.68453,0.65026,0.68507,0.69696,0.71998,0.74674,0.71938,0.80556,0.4507,0.03861,0.08624,0.10508
31009,0.69814,0.66251,0.70096,0.6955,0.746,0.99332,0.9455,0.99798,0.72809,0.29689,0.10253,0.12705
1703,0.41985,0.36378,0.3952,0.34879,0.43092,0.733,0.64032,0.75976,0.06492,0.00044,0.43042,0.35769
10361,0.7651,0.7301,0.76205,0.789,0.80192,0.81353,0.81742,0.85333,0.72716,0.24244,0.11631,0.13885
29776,0.54027,0.56895,0.74965,0.66985,0.87221,0.95393,0.88772,0.96954,0.43695,0.09161,0.45837,0.33115
19140,0.73313,0.63386,0.68168,0.69611,0.7098,0.71679,0.69657,0.72266,0.42522,0.03211,0.52692,0.4352
30755,0.84423,0.80284,0.85889,0.84612,0.98502,0.97941,0.96985,0.96974,0.8883,0.29998,0.11038,0.13606
36027,0.49116,0.44161,0.48354,0.47959,0.53698,0.7971,0.77335,0.80284,0.40508,0.00756,0.48974,0.29046
15425,0.22179,0.18836,0.28412,0.14654,0.34195,0.85602,0.70065,0.90931,0.0133,0.00055,0.68349,0.44251
37457,0.50843,0.47294,0.48527,0.50066,0.51598,0.52791,0.5348,0.56063,0.41593,0.02978,0.06512,0.08385
27991,0.57319,0.55918,0.64714,0.81516,0.92229,0.93779,0.88498,0.94724,0.36287,0.00247,0.05842,0.07543
858,0.21993,0.21164,0.33609,0.20131,0.47467,1.03048,1.01132,1.03774,0.63422,0.01373,0.98417,0.94354
43978,0.71534,0.66487,0.73528,0.70059,0.80893,0.8657,0.80387,0.88628,0.65417,0.22884,0.10865,0.13323
37335,0.63454,0.60183,0.65963,0.62222,0.70794,1.01586,0.97202,1.01723,0.5985,0.05708,0.05753,0.07347
23588,0.35608,0.34176,0.45015,0.34819,0.57868,1.10971,1.09414,1.11602,0.75279,0.03875,0.99552,0.86714
3686,0.41026,0.35136,0.41188,0.33082,0.5158,0.67006,0.56346,0.70043,0.032,0.00053,0.47178,0.30076
27095,0.43106,0.41006,0.43984,0.44099,0.48244,0.52669,0.50265,0.61135,0.08044,0.00028,0.78606,0.49506
1955,0.61256,0.53913,0.57668,0.58399,0.60162,0.67603,0.63143,0.71048,0.32796,0.00656,0.53087,0.44041
31378,1.09319,1.02949,1.07553,1.05882,1.08575,1.10599,1.04249,1.12015,0.417,0.01393,0.91628,0.69037
34926,0.52565,0.45136,0.50168,0.49018,0.54131,0.67148,0.64576,0.67573,0.36367,0.03372,0.34978,0.24045
19345,0.8407,0.79484,0.83691,0.88317,0.89834,0.91973,0.87031,0.93018,0.77595,0.27661,0.10757,0.13275
49155,0.59939,0.55821,0.62329,0.56789,0.6801,0.90659,0.83165,0.92909,0.20118,0.00072,0.64843,0.44875
40113,0.5244,0.48821,0.5564,0.51484,0.74299,0.86248,0.82307,0.87293,0.38495,0.01276,0.54886,0.466
24346,0.63312,0.59413,0.63828,0.6069,0.67923,0.89772,0.77325,0.93731,0.317,0.00247,0.05936,0.07469
47845,0.48945,0.46449,0.54752,0.43939,0.60271,0.93621,0.80657,0.97291,0.06832,0.00036,0.61408,0.32566
14191,0.72071,0.65946,0.71058,0.71882,0.74491,0.84721,0.81765,0.84476,0.56675,0.05873,0.10582,0.12607
24954,0.76126,0.70718,0.75163,0.76783,0.78175,0.88532,0.85273,0.89478,0.60079,0.10355,0.64866,0.55132
24951,0.46015,0.4054,0.46841,0.43108,0.54606,0.73778,0.7213,0.74078,0.451,0.05016,0.48708,0.28995
38650,0.4431,0.40684,0.46803,0.43347,0.53667,0.81623,0.80408,0.82073,0.53799,0.02424,0.56793,0.38818
48550,0.65678,0.61246,0.69267,0.65872,0.76599,0.89637,0.88283,0.89708,0.70769,0.2043,0.13416,0.1565
10263,0.87851,0.8331,0.87579,0.85958,0.89672,0.91767,0.85879,0.92438,0.56526,0.04169,0.06167,0.07862
36187,0.54309,0.54696,0.65192,0.86709,0.94158,0.94586,0.93432,0.95056,0.72833,0.3283,0.23723,0.29216
27539,0.53204,0.51041,0.54882,0.55033,0.5581,0.56715,0.55357,0.57548,0.37327,0.0559,0.52331,0.44072
27415,0.67941,0.64651,0.69444,0.66644,0.73223,0.9481,0.8322,0.98047,0.51162,0.04112,0.05147,0.0662
9794,0.81002,0.76292,0.80305,0.78931,0.81328,0.89317,0.82306,0.90164,0.49569,0.02115,0.06938,0.08737
33489,0.73176,0.63899,0.70612,0.73387,0.74901,0.75542,0.74201,0.7621,0.48627,0.08391,0.58581,0.54885
15058,0.79537,0.74585,0.78535,0.78739,0.80387,0.85529,0.82508,0.87514,0.57333,0.07002,0.10223,0.12226
41801,0.50754,0.48058,0.54464,0.6552,0.78379,0.84442,0.74936,0.87545,0.32609,0.02664,0.09953,0.12337
19242,0.78535,0.71983,0.76258,0.78069,0.7856,0.80439,0.78878,0.80474,0.75492,0.30986,0.14182,0.16953
30997,0.86757,0.82897,0.87299,0.88694,0.90378,1.08335,1.0681,1.0843,0.85492,0.34727,0.77321,0.61616
8982,0.17877,0.15193,0.20398,0.13834,0.277,0.92038,0.8937,0.92985,0.45968,0.00229,0.68827,0.53325
31646,0.63592,0.60028,0.64193,0.61918,0.67413,0.94746,0.83838,0.98022,0.3085,0.00463,0.53565,0.3247
22192,0.51745,0.44824,0.50652,0.489,0.58886,0.75438,0.69849,0.76989,0.20735,0.00069,0.09809,0.11145
14621,0.72767,0.67934,0.72187,0.73495,0.75293,0.83821,0.7933,0.86145,0.66279,0.26421,0.62667,0.54717
17240,1.07897,1.0185,1.06651,1.05285,1.07792,1.09482,1.03914,1.10722,0.54333,0.04411,0.82086,0.50337
33139,0.62788,0.5481,0.59962,0.6255,0.63918,0.73246,0.71857,0.73281,0.65141,0.2651,0.104,0.12508
11599,0.31603,0.28961,0.34176,0.26235,0.38344,0.89208,0.7665,0.96112,0.14912,0.01498,0.28939,0.23242
27264,0.72023,0.66785,0.70908,0.71949,0.73601,0.83211,0.77979,0.85393,0.55465,0.16917,0.63044,0.53386
17807,0.38571,0.37746,0.50094,0.75374,0.88837,0.94902,0.85908,0.9743,0.11868,0.00047,0.24966,0.28763
20507,0.68312,0.54337,0.56946,0.49966,0.54926,0.60109,0.50155,0.62671,0.0217,0.00104,0.5261,0.37747
24504,0.45507,0.43142,0.52364,0.41614,0.61477,0.99651,0.8861,1.02621,0.25086,0.04339,0.29945,0.23745
33603,0.65416,0.61688,0.67432,0.64384,0.73349,0.92363,0.81238,0.96282,0.23948,0.00049,0.73227,0.54634
44326,0.24921,0.24578,0.38095,0.2425,0.49702,1.08895,1.0441,1.09979,0.48251,0.00903,1.01137,0.861
5885,0.25775,0.23831,0.36533,0.2489,0.48128,0.86845,0.85284,0.87863,0.5196,0.01084,0.514,0.47457
3429,0.29766,0.23765,0.30578,0.20642,0.39997,0.70027,0.65287,0.71072,0.16388,0.00087,0.60373,0.38512
20203,0.52402,0.3891,0.43336,0.45489,0.47525,0.54385,0.51357,0.55094,0.26944,0.00617,0.35784,0.28778
21540,0.95657,0.89153,0.93791,0.91094,0.93756,0.95735,0.8925,0.96704,0.38367,0.00925,0.59073,0.52075
23069,0.20431,0.22358,0.33611,0.52724,0.61242,0.70167,0.8042,0.92943,0.80198,0.12843,0.40223,0.48128
28519,0.41033,0.34903,0.41292,0.32605,0.4575,0.65817,0.55451,0.68652,0.03598,0.00054,0.31196,0.21172
48995,0.66969,0.60345,0.64605,0.64294,0.66703,0.77031,0.69896,0.78978,0.35539,0.00308,0.06439,0.07947
12721,0.74106,0.70208,0.7438,0.74494,0.77244,0.93564,0.83746,0.9778,0.48326,0.08771,0.64674,0.51115
41159,0.75404,0.71135,0.76078,0.75361,0.80731,0.9609,0.91654,0.96174,0.65903,0.10526,0.07223,0.09091
24521,0.6251,0.52496,0.58788,0.61786,0.63601,0.70219,0.6884,0.70142,0.60778,0.21642,0.12764,0.14722
14407,0.80313,0.74857,0.78702,0.80049,0.80941,0.86348,0.8293,0.87231,0.7743,0.29739,0.12197,0.14867
47422,0.42085,0.32435,0.39139,0.36416,0.46218,0.63778,0.59537,0.64678,0.16052,0.00148,0.05909,0.06395
