,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13
276032,0.09234,0.05615,0.03337,0.02762,0.02335,0.01914,0.01504,0.01318,0.00652,0.0008,0.00107,0.0
90012,0.21492,0.2488,0.62682,0.76524,0.84372,0.92213,0.79016,0.97221,0.03384,0.00054,0.49767,0.1682
96571,0.364,0.37179,0.28771,0.52901,0.71993,0.86086,0.65673,0.94145,0.00855,0.00088,0.81043,0.33376
301407,0.68479,0.62003,0.66079,0.68123,0.68664,0.68705,0.6857,0.68701,0.63381,0.16234,0.11163,0.13426
395588,0.83408,0.79157,0.83041,0.83842,0.85009,0.85732,0.8415,0.86341,0.60593,0.13901,0.67891,0.58404
203412,0.17953,0.1618,0.16151,0.16317,0.16286,0.16291,0.16101,0.16167,0.13139,0.02689,0.14926,0.13502
321716,0.59274,0.46865,0.53494,0.56617,0.5814,0.58633,0.57309,0.58942,0.36119,0.00854,0.07649,0.09
48287,0.33758,0.29631,0.29252,0.3344,0.63372,0.69725,0.58067,0.7327,0.03086,0.00054,0.6311,0.35055
87182,0.18428,0.22426,0.15064,0.32795,0.95658,0.98256,0.91597,0.99892,0.22831,0.00047,0.70703,0.27351
131737,0.63904,0.59278,0.61111,0.6789,0.79297,0.80459,0.77414,0.81189,0.6443,0.28737,0.14325,0.16772
163511,0.59689,0.55172,0.56587,0.64036,0.79281,0.80132,0.78057,0.80838,0.62569,0.31445,0.17377,0.20076
170196,0.70244,0.6702,0.68638,0.72371,0.97333,0.97303,0.97018,0.97149,0.89514,0.35576,0.13834,0.16756
180552,0.70291,0.62236,0.67287,0.69551,0.74308,0.74536,0.72067,0.739,0.60156,0.07837,0.06028,0.07524
194854,0.85949,0.81993,0.85633,0.81604,0.85042,0.89304,0.82405,0.9402,0.23191,0.00055,0.55851,0.44126
304716,0.2686,0.23562,0.22757,0.22776,0.22711,0.22563,0.22226,0.22298,0.18897,0.04543,0.06868,0.0785
252110,0.08749,0.05289,0.03106,0.02592,0.02172,0.01768,0.01411,0.01211,0.00758,0.00111,0.00099,0.0
268283,0.04798,0.02837,0.01547,0.01257,0.01043,0.00843,0.00666,0.00571,0.00336,0.00039,0.00046,0.0
107675,0.7015,0.65103,0.67765,0.71499,0.8632,0.86247,0.83832,0.85666,0.52592,0.00768,0.06053,0.0755
159743,0.76407,0.73265,0.74331,0.75044,0.90172,0.97195,0.83361,1.01762,0.45465,0.07451,0.07877,0.09901
140934,0.75929,0.71126,0.75509,0.76444,0.77264,0.77628,0.75972,0.77248,0.56235,0.07065,0.11684,0.13755
86070,0.36659,0.5617,0.64079,0.97481,0.99594,0.99859,0.99041,1.00141,0.78572,0.12635,0.97005,0.78325
25695,0.38347,0.33036,0.50298,0.52864,0.54341,0.54705,0.52416,0.54769,0.2292,0.00313,0.42146,0.32219
293078,0.05634,0.03365,0.01834,0.01488,0.01234,0.00997,0.00788,0.00676,0.00395,0.00052,0.00055,0.0
5544,0.34956,0.33287,0.35246,0.41126,0.47831,0.516,0.5379,0.57288,0.37023,0.01968,0.76769,0.59605
56356,0.99511,0.92756,0.94938,0.88482,0.92818,0.97101,0.87713,0.99614,0.12654,0.00031,0.93972,0.84221
160018,0.8611,0.82092,0.84381,0.86469,0.99802,0.99613,0.97416,0.98989,0.87396,0.36075,0.15052,0.17799
200264,0.3208,0.30032,0.30937,0.30941,0.31475,0.32061,0.31066,0.32555,0.15726,0.00162,0.32231,0.29967
127599,0.48206,0.47577,0.56231,0.60237,0.6454,0.69733,0.75058,0.82378,0.55844,0.05474,0.17824,0.236
4320,0.69257,0.58501,0.61442,0.56749,0.60382,0.64415,0.56983,0.66741,0.21929,0.01036,0.26624,0.20239
124367,0.53557,0.43278,0.48729,0.5696,0.69211,0.69614,0.69261,0.70021,0.59089,0.15573,0.0985,0.11412
383130,0.8904,0.84827,0.87902,0.88415,0.89101,0.89432,0.8782,0.89497,0.69701,0.19071,0.096,0.11719
347133,0.72509,0.67303,0.70868,0.72732,0.73239,0.73349,0.7337,0.73412,0.71178,0.29553,0.15766,0.1842
118749,0.55237,0.45992,0.49836,0.59809,0.67037,0.67536,0.66235,0.67813,0.48503,0.05072,0.08809,0.10316
301819,0.09536,0.06683,0.05148,0.04835,0.04618,0.04403,0.0417,0.04103,0.0328,0.00922,0.02099,0.02065
163383,0.6696,0.60954,0.63638,0.63675,0.73076,0.7784,0.68635,0.8039,0.24123,0.00059,0.06363,0.07736
194737,0.78308,0.76213,0.77752,0.83052,1.08481,1.08682,1.06587,1.08489,0.74588,0.10655,0.4711,0.41678
252450,0.11229,0.06909,0.04369,0.0369,0.03153,0.02603,0.02054,0.01811,0.0089,0.00115,0.00148,0.0
262053,0.06918,0.04148,0.0234,0.01927,0.01604,0.013,0.01034,0.00885,0.00552,0.00076,0.00072,0.0
300187,0.84712,0.79324,0.82727,0.83052,0.83303,0.83046,0.81411,0.82341,0.61795,0.04083,0.05861,0.0748
387549,0.92019,0.87208,0.90418,0.91216,0.91328,0.91082,0.90195,0.90483,0.83937,0.26465,0.10117,0.12542
32594,0.27494,0.51528,0.90779,0.90288,0.93618,0.96354,0.90344,0.98396,0.23293,0.00072,0.92122,0.85673
355229,0.80523,0.76397,0.78776,0.79166,0.79803,0.802,0.78987,0.80369,0.69095,0.23454,0.11544,0.14135
318425,0.4524,0.41779,0.42838,0.42888,0.43364,0.4355,0.42324,0.43613,0.23905,0.0017,0.05692,0.07098
327122,0.18177,0.14405,0.13361,0.13167,0.13073,0.12901,0.12399,0.12632,0.07155,0.00121,0.04306,0.04661
87705,0.28412,0.25445,0.2691,0.2537,0.26964,0.28407,0.24881,0.2827,0.02569,0.00053,0.24501,0.18815
119432,0.43347,0.4399,0.3998,0.51501,0.94246,0.96476,0.90418,0.98108,0.44221,0.09276,0.17547,0.18549
148208,0.87987,0.83176,0.86014,0.8687,0.89943,0.90919,0.86904,0.90679,0.73049,0.12889,0.09538,0.1164
349585,0.83907,0.79361,0.82121,0.82985,0.83115,0.82886,0.82179,0.82399,0.7167,0.12554,0.08354,0.10342
218490,0.23529,0.1576,0.14703,0.14839,0.14635,0.14242,0.13594,0.13706,0.07309,0.00229,0.11259,0.09435
20654,0.63973,0.67251,0.64735,0.77699,1.04736,1.07866,0.99537,1.09982,0.46788,0.03924,0.67339,0.38882
356608,0.22994,0.17043,0.16205,0.16022,0.16141,0.16092,0.15196,0.1592,0.066,0.00137,0.10693,0.10904
252329,0.03853,0.02264,0.01205,0.00976,0.00804,0.00647,0.00514,0.00437,0.00293,0.00049,0.00036,0.0
283158,0.03869,0.02271,0.01207,0.00977,0.00805,0.00648,0.00514,0.00437,0.00296,0.00052,0.00036,0.0
264897,0.14189,0.08812,0.05921,0.04999,0.04363,0.03675,0.02853,0.02599,0.01066,0.00136,0.00213,0.0
83923,0.22039,0.21002,0.12575,0.25668,0.69948,0.84477,0.70607,0.90266,0.02275,0.00102,0.52648,0.20507
310307,0.19529,0.14582,0.13177,0.11137,0.11844,0.1266,0.1039,0.12826,0.0062,0.00056,0.04937,0.04116
294014,0.05626,0.03362,0.01832,0.01449,0.01218,0.00998,0.00765,0.00683,0.00276,0.00033,0.00055,0.0
176426,0.40012,0.52124,0.35389,0.69863,0.89742,0.9054,0.88569,0.91351,0.51877,0.00564,0.27155,0.20144
283432,0.05368,0.03213,0.0176,0.01416,0.01181,0.0096,0.00749,0.00654,0.00321,0.00038,0.00053,0.0
269714,0.11837,0.07276,0.04617,0.0373,0.03265,0.02768,0.0209,0.01953,0.00668,0.00085,0.00158,0.0
182309,0.85277,0.80267,0.83596,0.83304,0.85458,0.87506,0.82911,0.88986,0.50861,0.03281,0.40621,0.40708
289354,0.04933,0.02942,0.01588,0.01279,0.01061,0.00859,0.00674,0.00583,0.00317,0.00042,0.00047,0.0
28802,0.72974,0.72218,0.71873,0.78075,0.99447,1.05669,0.93551,1.09819,0.51411,0.04928,0.59572,0.37682
295089,0.10051,0.06146,0.03748,0.03111,0.02648,0.02185,0.0171,0.01514,0.00687,0.00082,0.00123,0.0
56143,0.64995,0.77091,0.79591,0.85466,0.90603,0.96211,0.8486,0.99345,0.07308,0.00028,0.93298,0.80235
185370,0.48156,0.40732,0.42368,0.46112,0.56072,0.58635,0.53896,0.60051,0.30617,0.02408,0.27279,0.1986
80465,0.28449,0.40099,0.23416,0.65314,0.92,0.95257,0.89704,0.98057,0.23152,0.00082,0.85503,0.40226
155945,0.63696,0.56852,0.60819,0.64786,0.71017,0.73973,0.69691,0.7598,0.60651,0.27475,0.13224,0.15691
133597,0.68035,0.63253,0.68015,0.68139,0.69902,0.71624,0.68684,0.71593,0.49398,0.08334,0.10539,0.12771
129215,0.61846,0.6014,0.59327,0.65508,0.88995,0.92586,0.83788,0.94744,0.34334,0.00569,0.08465,0.1027
166630,0.56151,0.44712,0.49853,0.56937,0.67734,0.6836,0.66895,0.68773,0.44353,0.03476,0.10581,0.11913
122218,0.30244,0.47607,0.24007,0.62818,0.96651,1.00302,0.92234,1.02534,0.17814,0.00036,0.48735,0.27732
175423,0.67325,0.59852,0.63167,0.65011,0.73461,0.733,0.70631,0.72558,0.41772,0.02402,0.40936,0.34527
370337,0.68449,0.62763,0.65978,0.66655,0.67331,0.67566,0.6602,0.67593,0.4065,0.01487,0.28324,0.24311
260858,0.0587,0.03518,0.01982,0.01612,0.0135,0.01101,0.00861,0.00753,0.00375,0.00045,0.00061,0.0
335103,0.5547,0.4767,0.50959,0.4525,0.49296,0.53656,0.45489,0.55941,0.01987,0.00071,0.0843,0.08241
144545,0.69828,0.6682,0.67751,0.75037,0.90481,0.91098,0.88067,0.91425,0.67196,0.21009,0.13002,0.1554
227912,0.45234,0.42934,0.45853,0.46396,0.47471,0.48273,0.47368,0.49282,0.26614,0.00341,0.52811,0.48049
167983,0.58338,0.49268,0.54635,0.57464,0.70053,0.71947,0.68731,0.73209,0.41913,0.08389,0.10756,0.1287
326073,0.61758,0.52278,0.56948,0.55998,0.58476,0.60202,0.55743,0.61163,0.13721,0.00069,0.06221,0.07172
155386,0.78,0.73254,0.76684,0.78829,0.89791,0.90874,0.86024,0.90992,0.58318,0.0382,0.06941,0.08745
63522,0.18326,0.16823,0.11662,0.16215,0.29986,0.36524,0.29795,0.403,0.0069,0.00063,0.36324,0.16425
153422,0.69637,0.64387,0.67637,0.69724,0.75241,0.78746,0.74096,0.80959,0.60195,0.26528,0.60962,0.52544
314757,0.37211,0.31184,0.33555,0.349,0.35512,0.35701,0.35235,0.35872,0.26004,0.02172,0.11701,0.13224
10079,0.57624,0.53152,0.53934,0.62666,0.73549,0.74341,0.7207,0.74781,0.39929,0.01552,0.39575,0.2555
268858,0.1168,0.07184,0.04549,0.03892,0.03303,0.02712,0.02176,0.01879,0.01137,0.00151,0.00154,0.0
78172,0.31768,0.41393,0.26752,0.52213,0.87931,0.94228,0.82844,0.98177,0.05986,0.00055,0.56108,0.2139
305978,0.67586,0.61532,0.65491,0.67094,0.67682,0.67778,0.67099,0.6777,0.52954,0.04775,0.08137,0.09991
264655,0.05044,0.03022,0.01666,0.01324,0.01114,0.00914,0.00702,0.00626,0.00256,0.00031,0.00051,0.0
20972,0.27363,0.20744,0.16921,0.25898,0.66569,0.67757,0.64336,0.68702,0.21229,0.0018,0.46301,0.20233
153385,0.58057,0.53161,0.55237,0.56692,0.70633,0.75163,0.66858,0.7831,0.23752,0.00087,0.57049,0.46579
191593,0.64825,0.5915,0.68028,0.72706,0.74718,0.76447,0.72293,0.77491,0.42213,0.02428,0.45959,0.36547
152016,0.53402,0.43757,0.4699,0.49085,0.55504,0.57961,0.53519,0.5951,0.28445,0.00928,0.38011,0.32345
47361,0.34586,0.29027,0.25982,0.32816,0.53823,0.5693,0.50247,0.58616,0.06213,0.00084,0.33612,0.21155
189253,0.60353,0.62273,0.58194,0.70185,1.01029,1.01995,0.97044,1.02624,0.57345,0.13672,0.07815,0.09617
137974,0.47445,0.41873,0.47164,0.48168,0.50243,0.5203,0.4978,0.52702,0.31416,0.04502,0.11294,0.13519
221886,0.3692,0.30665,0.32427,0.33096,0.33828,0.34234,0.33366,0.34814,0.17071,0.0015,0.36653,0.33852
15000,0.67664,0.56736,0.60365,0.5726,0.60601,0.6374,0.57505,0.65738,0.21052,0.00327,0.48719,0.34721
238181,0.53347,0.42117,0.45704,0.46619,0.4836,0.4944,0.47121,0.50292,0.1864,0.0012,0.43694,0.35052
98796,0.2654,0.33896,0.21609,0.53633,0.95762,0.97008,0.95888,0.98523,0.61901,0.0165,0.92045,0.71633
31174,0.66543,0.64809,0.65029,0.72084,1.00906,1.0338,0.96773,1.04986,0.59495,0.15058,0.63572,0.39329
322923,0.32767,0.27827,0.28486,0.2784,0.28659,0.2916,0.27227,0.29407,0.07638,0.00062,0.05934,0.06802
39792,0.61962,0.60031,0.82278,0.76083,0.79953,0.84914,0.76091,0.88504,0.50004,0.12416,0.58404,0.42115
186936,0.66168,0.56767,0.62405,0.64913,0.65959,0.66273,0.65425,0.6644,0.52104,0.08865,0.13459,0.15208
165600,0.51835,0.45527,0.48042,0.48455,0.49437,0.50086,0.48434,0.50632,0.27928,0.03094,0.3273,0.32015
228221,0.32926,0.30036,0.30876,0.28623,0.30265,0.32243,0.28845,0.33596,0.02986,0.00037,0.32725,0.27676
270908,0.06186,0.03722,0.02116,0.01748,0.01456,0.0118,0.00941,0.00804,0.00523,0.00078,0.00065,0.0
229677,0.22153,0.19968,0.20703,0.21142,0.21435,0.21733,0.21654,0.22155,0.15466,0.01022,0.22122,0.20134
96387,0.2422,0.26253,0.1622,0.36617,0.78844,0.89756,0.72704,0.96162,0.01242,0.00084,0.66455,0.20592
343154,0.0763,0.04319,0.0238,0.0192,0.01649,0.01398,0.0111,0.01041,0.00384,0.00039,0.00217,0.00142
247344,0.37894,0.34938,0.36241,0.36921,0.37254,0.37579,0.3735,0.37941,0.26033,0.02181,0.33626,0.26903
24253,0.47392,0.38289,0.40004,0.4522,0.58322,0.59119,0.56958,0.59695,0.26854,0.00291,0.40352,0.3159
346771,0.12425,0.07038,0.04222,0.03615,0.03107,0.02617,0.02186,0.01954,0.01301,0.00178,0.00517,0.00378
310593,0.36332,0.30487,0.32382,0.33557,0.34039,0.34163,0.33724,0.34243,0.25477,0.02615,0.09136,0.1073
362265,0.77823,0.74161,0.77458,0.78975,0.79423,0.79673,0.797,0.79896,0.74717,0.35286,0.5656,0.50352
398106,0.18825,0.15944,0.15133,0.1513,0.15013,0.14848,0.14665,0.14621,0.12956,0.03786,0.05173,0.05707
330085,0.62887,0.53275,0.58877,0.61712,0.62499,0.62561,0.62195,0.62496,0.53505,0.06639,0.07128,0.08648
5362,0.76967,0.78218,0.85312,0.85472,0.87696,0.89457,0.85891,0.90104,0.3776,0.0016,0.7956,0.61523
40323,0.30528,0.3088,0.35963,0.39626,0.4493,0.50109,0.53026,0.60326,0.24243,0.00053,0.93511,0.79986
18417,0.43712,0.42148,0.53183,0.78173,0.94712,0.96672,0.91183,0.98235,0.39912,0.0147,0.52343,0.46016
112623,0.60416,0.57298,0.57936,0.69228,0.83977,0.84538,0.82179,0.84949,0.45164,0.00341,0.10199,0.11861
267884,0.04265,0.02527,0.01351,0.01083,0.00898,0.00727,0.00569,0.00493,0.0026,0.00033,0.0004,0.0
331044,0.50963,0.47426,0.48346,0.48706,0.49048,0.49133,0.48392,0.49112,0.36665,0.03306,0.0702,0.0882
142345,0.97872,0.90923,0.94396,0.89222,0.92112,0.95097,0.86526,0.96251,0.21771,0.00053,0.05742,0.07054
58312,0.32053,0.32958,0.39277,0.41303,0.49827,0.59879,0.58671,0.76266,0.03914,0.00049,0.91116,0.75371
100153,0.41331,0.3773,0.41059,0.49807,0.61473,0.6674,0.69757,0.74639,0.49879,0.10748,0.21277,0.26028
250336,0.05359,0.03197,0.01755,0.01408,0.01178,0.0096,0.00745,0.00655,0.00307,0.00039,0.00053,0.0
42831,0.35802,0.3771,0.30397,0.41858,0.73069,0.80805,0.66908,0.85032,0.02415,0.00035,0.73305,0.51356
255594,0.10956,0.06704,0.04215,0.03586,0.03046,0.02503,0.01996,0.01734,0.00983,0.00143,0.00142,0.0
3806,0.29158,0.25867,0.29887,0.29073,0.32679,0.37254,0.35386,0.44204,0.03285,0.00053,0.5808,0.41872
159063,0.65992,0.68059,0.72065,0.81381,0.94712,1.00038,0.87582,1.03381,0.34517,0.03926,0.08678,0.11095
78999,0.20579,0.21303,0.26807,0.28754,0.33205,0.38745,0.43254,0.52208,0.17999,0.00024,0.95949,0.90136
98420,0.97825,0.91252,0.94338,0.88679,0.92715,0.96961,0.87923,0.99454,0.12763,0.00041,0.04339,0.06423
313412,0.43759,0.3985,0.41047,0.41907,0.42103,0.42089,0.42007,0.42036,0.39919,0.15743,0.07987,0.09877
313725,0.62257,0.56971,0.60243,0.60283,0.61585,0.62306,0.59895,0.62755,0.28052,0.0007,0.06239,0.07709
73966,0.2606,0.28212,0.2123,0.43534,0.96172,0.97456,0.95272,0.98892,0.5153,0.00351,0.92587,0.70514
357837,0.76848,0.73033,0.75343,0.76498,0.76766,0.76758,0.76734,0.76682,0.76464,0.33627,0.12382,0.15165
47280,0.22998,0.15674,0.14607,0.14685,0.14635,0.14312,0.13579,0.13874,0.07426,0.00233,0.12606,0.12917
295395,0.055,0.03284,0.0178,0.01426,0.01188,0.00965,0.00752,0.00656,0.00323,0.00039,0.00053,0.0
169023,0.4873,0.45982,0.45608,0.5093,0.76253,0.81849,0.72108,0.85273,0.34266,0.06083,0.10629,0.12136
158682,0.54527,0.4631,0.49279,0.532,0.67746,0.68441,0.66503,0.68957,0.3882,0.0606,0.41813,0.34692
155142,0.77375,0.72703,0.75149,0.76465,0.8394,0.87839,0.79825,0.89898,0.58063,0.06804,0.05594,0.07149
22008,0.55853,0.56008,0.53557,0.61288,0.71914,0.7699,0.68258,0.80438,0.36765,0.04483,0.54003,0.42776
207373,0.3566,0.29389,0.30089,0.30817,0.31029,0.31074,0.3065,0.31103,0.20215,0.00989,0.25681,0.19385
38043,0.34254,0.261,0.28245,0.30182,0.31737,0.33334,0.34387,0.36994,0.20502,0.00237,0.43109,0.29534
155777,0.85389,0.8141,0.85244,0.88157,0.93601,0.95644,0.91535,0.96986,0.72187,0.28435,0.70207,0.5894
33897,0.63799,0.62284,0.62473,0.68812,0.7872,0.84053,0.75256,0.87931,0.47403,0.07418,0.60141,0.47423
98983,0.23751,0.27083,0.19284,0.42031,0.94601,0.96895,0.91927,0.98903,0.28803,0.00081,0.92658,0.54774
37944,0.38092,0.38426,0.35299,0.41071,0.88583,0.98875,0.80771,1.04728,0.11003,0.00043,0.77113,0.3456
345906,0.19617,0.16272,0.15511,0.15312,0.15319,0.15237,0.14647,0.15058,0.07813,0.00088,0.04984,0.05466
66173,0.33864,0.45472,0.29541,0.54142,0.93188,0.97273,0.8824,0.99643,0.13156,0.00035,0.80229,0.37532
151191,0.84902,0.83195,0.82915,0.87056,0.91131,0.94384,0.86568,0.96096,0.59025,0.09918,0.10802,0.12978
104484,0.78236,0.73859,0.76383,0.79104,0.85598,0.87807,0.82804,0.88924,0.69866,0.16973,0.09003,0.1121
365193,0.71574,0.67399,0.70239,0.71446,0.71786,0.71849,0.71571,0.71833,0.64347,0.16888,0.07427,0.09366
17640,1.0072,0.94515,0.97006,0.85217,0.92185,0.99963,0.84562,1.05114,0.17406,0.03224,0.18828,0.18478
23013,0.47504,0.47994,0.46166,0.55554,0.90429,0.92932,0.8641,0.94874,0.37689,0.01746,0.78468,0.54768
248015,0.2769,0.18478,0.1786,0.18217,0.181,0.17674,0.1685,0.17071,0.08531,0.00213,0.13417,0.10696
137215,0.60646,0.60064,0.58004,0.63744,0.89099,0.96366,0.81793,1.00954,0.35087,0.00912,0.05899,0.07459
139644,0.54618,0.59208,0.54072,0.69825,0.72156,0.73596,0.70318,0.74627,0.41235,0.03265,0.09606,0.11406
29631,0.41934,0.35701,0.34183,0.39904,0.62296,0.63835,0.59206,0.64826,0.13807,0.00088,0.36342,0.28268
322098,0.60417,0.55711,0.58203,0.59338,0.59725,0.5976,0.59348,0.59753,0.49196,0.07013,0.10538,0.1243
12233,0.26089,0.22582,0.22667,0.22463,0.23281,0.24352,0.23518,0.25012,0.10551,0.00567,0.21328,0.19254
317421,0.28327,0.23005,0.23807,0.24409,0.24718,0.24739,0.24151,0.24696,0.15445,0.00457,0.09559,0.10386
129839,0.74157,0.70539,0.72603,0.7576,0.88723,0.91293,0.84244,0.92331,0.63328,0.08286,0.05983,0.0752
365242,0.69437,0.6545,0.6665,0.61085,0.64131,0.67689,0.60156,0.69517,0.09473,0.00034,0.29366,0.24003
102628,0.44662,0.48823,0.41451,0.57771,0.84894,0.94759,0.76851,1.01106,0.28173,0.03735,0.12874,0.12288
215659,0.56199,0.49808,0.527,0.50515,0.5308,0.55561,0.50925,0.57386,0.08879,0.00051,0.53353,0.43624
90944,0.16477,0.27339,0.14937,0.43216,0.9919,0.99478,0.99563,0.9988,0.92102,0.39694,0.6262,0.27033
182466,0.73473,0.71246,0.72666,0.76549,0.9332,0.98307,0.88716,1.01876,0.59876,0.09517,0.14757,0.16911
337712,0.47467,0.36084,0.41594,0.44437,0.45599,0.45907,0.44835,0.4612,0.25696,0.00341,0.05788,0.06613
34491,0.6216,0.61367,0.61558,0.69874,1.05206,1.06723,1.01356,1.07812,0.558,0.07805,0.83593,0.56969
363213,0.86939,0.82052,0.85057,0.84619,0.85116,0.85156,0.82725,0.84629,0.58045,0.03361,0.05239,0.06719
348454,0.81056,0.74682,0.79035,0.79963,0.8002,0.796,0.78545,0.78794,0.65759,0.08249,0.09555,0.11426
61929,0.79862,0.6898,0.81618,0.79311,0.85639,0.91778,0.82663,0.96452,0.08624,0.00085,0.87512,0.75528
398332,0.67117,0.61668,0.65034,0.6587,0.67152,0.68044,0.66488,0.68853,0.40194,0.01611,0.5377,0.43645
30633,0.6603,0.63985,0.66876,0.69839,0.73727,0.74834,0.74575,0.7574,0.584,0.09283,0.69776,0.58095
214531,0.5155,0.44414,0.4732,0.48172,0.49302,0.501,0.48691,0.50927,0.25085,0.00262,0.48338,0.41469
258698,0.04801,0.02863,0.01544,0.01252,0.01034,0.00834,0.00662,0.00564,0.00363,0.00053,0.00046,0.0
102499,0.54769,0.90286,0.94953,0.93739,0.97703,1.01836,0.91696,1.04557,0.27904,0.01337,0.20512,0.22008
86558,0.27177,0.24452,0.45251,0.60405,0.7533,0.91359,0.92661,0.97083,0.46055,0.00267,0.89242,0.84157
115205,0.72058,0.65506,0.70747,0.72392,0.73534,0.74241,0.72799,0.74826,0.57001,0.06133,0.07509,0.09306
266269,0.05301,0.03166,0.01713,0.01387,0.01148,0.00927,0.00733,0.00628,0.00368,0.00042,0.00051,0.0
142875,0.30749,0.31748,0.26662,0.41981,0.81545,0.82354,0.80734,0.83232,0.48783,0.01549,0.24992,0.16958
352524,0.83765,0.79201,0.81703,0.81686,0.81922,0.81737,0.79976,0.81114,0.57599,0.02415,0.04729,0.06082
60413,1.0013,0.94225,0.97387,0.98066,0.99116,0.99677,0.97843,1.00143,0.64673,0.02542,0.96454,0.94782
94995,0.1569,0.20892,0.34632,0.3956,0.46157,0.52895,0.5728,0.64163,0.26072,0.00054,0.95211,0.90121
234177,0.19747,0.16741,0.16116,0.16191,0.16143,0.16101,0.16017,0.16062,0.11953,0.01563,0.15852,0.14792
131696,0.81328,0.77095,0.79578,0.81589,0.90861,0.92835,0.87212,0.93493,0.7067,0.12864,0.07743,0.09755
278469,0.05653,0.03393,0.01884,0.0153,0.01276,0.01036,0.00814,0.00706,0.0037,0.00045,0.00057,0.0
223317,0.70915,0.67798,0.71126,0.71739,0.72929,0.73863,0.72221,0.74662,0.44984,0.0326,0.61258,0.4773
3607,0.60222,0.54638,0.57996,0.59137,0.6036,0.61226,0.60056,0.61858,0.36142,0.00904,0.58647,0.50299
225315,0.2766,0.25183,0.25605,0.25996,0.26189,0.26386,0.26227,0.26648,0.18595,0.01465,0.25749,0.22915
86642,0.2333,0.29896,0.18081,0.36883,0.86795,0.93817,0.81157,0.98103,0.04283,0.00041,0.72535,0.32607
301923,0.45175,0.41922,0.42269,0.42234,0.42554,0.42668,0.41675,0.42632,0.27522,0.00825,0.05675,0.07131
384454,0.71324,0.6861,0.72368,0.73885,0.74721,0.75362,0.75102,0.76158,0.61593,0.17725,0.64902,0.53589
119366,0.79234,0.75976,0.77668,0.818,0.92535,0.94742,0.8851,0.95627,0.75807,0.23557,0.0918,0.11434
334131,0.60269,0.54194,0.57819,0.58893,0.59808,0.60156,0.58731,0.60418,0.34915,0.00541,0.0797,0.09687
96485,0.22249,0.37327,0.15464,0.5015,0.94594,0.97345,0.90905,0.99361,0.22609,0.00049,0.93421,0.628
13119,0.2716,0.31161,0.18694,0.4039,0.79531,0.81856,0.76276,0.83616,0.18472,0.00075,0.43736,0.18224
321840,0.63232,0.57476,0.61091,0.62458,0.63311,0.63639,0.62673,0.63883,0.45684,0.04866,0.1048,0.12713
194955,0.71882,0.68516,0.73283,0.70775,0.72866,0.75737,0.70975,0.77979,0.44979,0.02829,0.33877,0.34194
214679,0.27751,0.18048,0.17428,0.17012,0.17199,0.17059,0.15207,0.16514,0.03185,0.00182,0.13422,0.11812
295045,0.04833,0.02878,0.01558,0.01266,0.01046,0.00844,0.0067,0.00571,0.00371,0.00058,0.00046,0.0
168269,0.58384,0.55972,0.56036,0.64318,0.8504,0.86049,0.82058,0.86636,0.45714,0.0945,0.41202,0.39381
185284,0.44762,0.56411,0.43063,0.76574,0.95823,1.0245,0.8785,1.06709,0.2234,0.06179,0.93815,0.60566
301027,0.63014,0.58367,0.61159,0.61657,0.62379,0.62675,0.61051,0.62799,0.35739,0.00424,0.06452,0.08022
125003,0.93495,0.86185,0.91169,0.90391,0.91847,0.92557,0.88449,0.92678,0.7127,0.21631,0.08364,0.10433
206060,0.3408,0.24107,0.24577,0.23542,0.24719,0.25727,0.22838,0.2615,0.03194,0.00136,0.23419,0.20209
222935,0.48983,0.443,0.46782,0.48162,0.4877,0.49241,0.49185,0.49929,0.39481,0.06552,0.45907,0.40152
340516,0.69305,0.65581,0.67351,0.67401,0.68047,0.68333,0.66662,0.68398,0.43479,0.03263,0.0768,0.09435
54934,0.23609,0.32503,0.48845,0.52482,0.6015,0.67838,0.65487,0.75329,0.12021,0.00039,0.94381,0.85969
181639,0.5867,0.5973,0.56414,0.68865,1.00374,1.02839,0.94663,1.04537,0.42124,0.08403,0.12099,0.12969
1333,0.48775,0.41871,0.43431,0.46721,0.59539,0.62112,0.57236,0.63567,0.30397,0.04252,0.34345,0.21378
125942,0.81973,0.77142,0.80098,0.82023,0.85893,0.87526,0.83465,0.88168,0.69986,0.15825,0.11733,0.14048
135866,0.67971,0.78607,0.84612,0.87816,0.89618,0.90583,0.86839,0.9122,0.62845,0.18121,0.11022,0.13409
61175,0.72727,0.5835,0.73956,0.72132,0.80047,0.87916,0.7694,0.9437,0.04674,0.00136,0.83307,0.65321
243857,0.46045,0.39889,0.41343,0.39495,0.41382,0.43277,0.39607,0.4461,0.07063,0.00044,0.40621,0.3441
44488,0.77256,0.74761,0.78433,0.81712,0.98026,1.02417,0.9398,1.05354,0.64315,0.15416,0.56796,0.38744
108263,0.43433,0.38326,0.4708,0.50843,0.53915,0.56494,0.57213,0.60321,0.3243,0.00227,0.10033,0.12506
62863,0.44053,0.58151,0.93795,0.83212,0.89136,0.9568,0.82949,0.99202,0.05046,0.00028,0.92939,0.69697
6226,0.40101,0.46406,0.37064,0.60504,0.9481,0.95776,0.92488,0.96608,0.52727,0.10664,0.63281,0.32722
