Clear_B01,Clear_B02,Clear_B03,Clear_B04,Clear_B05,Clear_B06,Clear_B07,Clear_B08,Clear_B09,Clear_B10,Clear_B11,Clear_B12,Clear_B13
0.12485,0.26105,0.23771,0.32397,0.21768,0.40879,0.95404,0.85357,0.98699,0.09033,0.00065,0.92043,0.7742
0.13239,0.15471,0.14465,0.27568,0.15157,0.42595,0.97606,0.95362,0.98964,0.51654,0.00355,0.80517,0.58528
0.20192,0.33383,0.27873,0.46683,0.28567,0.62879,0.9259,0.85788,0.96655,0.14568,0.0011,0.88182,0.78527
0.0827,0.29612,0.28225,0.3587,0.25791,0.46968,0.96949,0.86954,0.99589,0.10849,0.00027,0.9424,0.83619
0.08735,0.20397,0.19841,0.30486,0.19216,0.43446,0.99818,0.98394,1.00192,0.68858,0.03909,0.9561,0.77786
0.09011,0.22903,0.22097,0.31933,0.19988,0.39729,0.95741,0.83519,0.99164,0.05782,0.00028,0.90771,0.63757
0.23783,0.27734,0.20272,0.34252,0.19689,0.5459,0.83919,0.65465,0.92578,0.0155,0.00118,0.78475,0.37264
0.13665,0.55245,0.56573,0.73028,0.75524,0.8487,0.92981,0.79417,0.97676,0.03312,0.00056,0.89861,0.72916
0.18811,0.3267,0.2736,0.39662,0.29971,0.55026,0.95065,0.91389,0.97693,0.32695,0.00143,0.90401,0.8175
0.11617,0.25423,0.28417,0.45693,0.26181,0.58837,0.96779,0.88456,0.99271,0.14662,0.00041,0.79481,0.52216
0.09019,0.22134,0.20902,0.30669,0.19967,0.39313,0.9927,0.96673,0.99962,0.53665,0.00438,0.77441,0.58874
0.09711,0.21007,0.19743,0.30243,0.19131,0.43354,0.99563,0.98682,0.99988,0.75463,0.08519,0.95342,0.90567
0.09466,0.24971,0.26207,0.33298,0.48569,0.59965,0.7051,0.79598,0.94075,0.55255,0.00603,0.94784,0.92358
0.09809,0.95399,0.88437,0.91189,0.79495,0.86464,0.94234,0.80188,0.98503,0.03108,0.0003,0.91318,0.10088
0.09249,0.14093,0.12673,0.20117,0.10588,0.29517,0.97446,0.91551,0.99344,0.2621,0.00039,0.78988,0.53068
0.10688,0.2553,0.23746,0.31889,0.21754,0.40807,0.96072,0.8474,0.99245,0.07125,0.00047,0.93041,0.79507
0.09924,0.24553,0.23051,0.30036,0.27025,0.44547,0.98552,0.95082,0.99648,0.43727,0.00119,0.94603,0.84185
0.09277,0.27601,0.26028,0.35362,0.26791,0.48309,0.99207,0.97731,0.99812,0.66226,0.02681,0.94881,0.93033
0.09193,0.18847,0.20101,0.36842,0.18347,0.49449,0.98222,0.91313,0.99904,0.22083,0.0005,0.83737,0.67565
0.20482,0.80958,0.69807,0.79811,0.67554,0.77551,0.88655,0.71516,0.95512,0.01229,0.00082,0.77279,0.02667
0.11296,0.11669,0.10817,0.15693,0.09455,0.18948,0.35268,0.32428,0.40493,0.01498,0.00035,0.40264,0.31395
0.08669,0.15493,0.14699,0.27807,0.12278,0.40639,0.97004,0.87354,0.99574,0.11689,0.00031,0.90423,0.67481
0.08796,0.98627,0.92313,0.9607,0.95253,0.9722,0.98798,0.94595,0.99891,0.39131,0.00061,0.95273,0.91346
0.15052,0.45188,0.45108,0.56806,0.54756,0.73052,0.91673,0.75509,0.97261,0.01456,0.00046,0.88047,0.65584
0.10796,0.228,0.21628,0.35975,0.2056,0.61325,0.96125,0.85051,0.99249,0.07559,0.00038,0.92887,0.57096
0.10148,0.23634,0.21992,0.30338,0.20461,0.43357,0.96972,0.88699,0.99384,0.15265,0.00035,0.93532,0.81472
0.12382,0.2298,0.20497,0.28357,0.20285,0.39235,0.97295,0.92453,0.99101,0.30529,0.00067,0.93192,0.87996
0.09282,0.20431,0.19321,0.21609,0.25233,0.29065,0.33871,0.34987,0.46911,0.07027,0.00034,0.9394,0.84018
0.10498,0.31563,0.30172,0.44619,0.30579,0.63376,0.98208,0.93517,0.99602,0.33312,0.00059,0.9419,0.8972
0.10283,0.11252,0.08168,0.06745,0.05684,0.0585,0.06041,0.05047,0.05957,0.00396,0.0003,0.04767,0.03669
0.09025,0.5553,0.55041,0.67131,0.86552,0.9146,0.96521,0.86119,0.99381,0.09585,0.00038,0.93906,0.82309
0.06141,0.23732,0.23473,0.26961,0.32161,0.36584,0.40864,0.43898,0.52286,0.25271,0.00097,0.96455,0.93308
0.14197,0.27518,0.2484,0.339,0.1964,0.44417,0.93976,0.81085,0.98239,0.04013,0.00057,0.7801,0.5109
0.10502,0.51584,0.51788,0.65022,0.77881,0.84927,0.91747,0.86005,0.96342,0.14188,0.00048,0.83418,0.73483
0.15312,0.24348,0.21344,0.33192,0.1762,0.43335,0.91731,0.76679,0.97134,0.02002,0.0005,0.88212,0.57863
0.08889,0.23864,0.22861,0.36556,0.21456,0.50654,0.99728,0.97293,1.0022,0.56858,0.00727,0.95684,0.89512
0.09578,0.06594,0.10879,0.26321,0.49352,0.59055,0.6854,0.7721,0.89809,0.56477,0.01057,0.94857,0.92666
0.13373,0.25188,0.22307,0.33352,0.18568,0.43217,0.93601,0.79967,0.98112,0.033,0.00043,0.90216,0.7315
0.09084,0.21105,0.24077,0.494,0.20637,0.69859,0.98366,0.928,0.99818,0.28842,0.00044,0.94811,0.89886
0.09899,0.30018,0.30391,0.50856,0.27862,0.66342,0.98826,0.95229,0.9983,0.4315,0.00102,0.43085,0.32702
0.13201,0.73536,0.70792,0.79193,0.81989,0.85534,0.88042,0.84809,0.89173,0.3106,0.00059,0.82395,0.8493
0.08114,0.42102,0.45129,0.62206,0.71657,0.9757,0.98817,0.95463,0.99819,0.4644,0.00163,0.95419,0.92403
0.08176,0.25175,0.24969,0.38218,0.21398,0.48491,0.9627,0.84874,0.99372,0.07417,0.00025,0.93604,0.74166
0.17632,0.32953,0.31986,0.51254,0.37339,0.91583,0.95068,0.88747,0.98013,0.18908,0.0009,0.90484,0.67807
0.10625,0.11527,0.08365,0.06906,0.06034,0.06074,0.06157,0.053,0.06008,0.00635,0.00037,0.04832,0.03959
0.13124,0.20575,0.18515,0.32323,0.17379,0.47207,0.97686,0.94807,0.99127,0.4614,0.00166,0.93222,0.89653
0.18781,0.28863,0.23401,0.30792,0.20359,0.36042,0.8902,0.72704,0.95631,0.01326,0.00074,0.85025,0.58785
0.08545,0.27699,0.27375,0.40409,0.26067,0.54406,0.98545,0.93393,0.99863,0.31781,0.00039,0.94825,0.82102
0.1067,0.18662,0.18095,0.36282,0.16752,0.517,0.97907,0.95495,0.99223,0.52527,0.00441,0.88081,0.8005
0.0901,0.1778,0.18103,0.36701,0.17485,0.47398,0.99138,0.96094,0.99946,0.4882,0.00213,0.95074,0.88386
0.09799,0.45925,0.45512,0.55954,0.71355,0.79897,0.88614,0.79313,0.92515,0.06558,0.00036,0.86893,0.73226
0.11816,0.17938,0.17021,0.24875,0.15078,0.33736,0.97242,0.88972,0.99553,0.15407,0.00051,0.7868,0.59519
0.12408,0.26015,0.27515,0.429,0.22668,0.50557,0.92831,0.77593,0.97833,0.01981,0.00036,0.74423,0.44601
0.0839,0.23304,0.25395,0.409,0.23307,0.57387,0.96729,0.8679,0.99451,0.10513,0.00029,0.93723,0.64033
0.10783,0.23112,0.21876,0.33533,0.17837,0.44146,0.96785,0.87951,0.99347,0.13413,0.00039,0.87314,0.65351
0.10662,0.2297,0.20625,0.27949,0.17971,0.36458,0.96083,0.84935,0.99232,0.07572,0.00037,0.92936,0.79268
0.10008,0.18471,0.18654,0.32147,0.16549,0.43326,0.97223,0.88604,0.99564,0.14779,0.00035,0.77879,0.60933
0.1109,0.21874,0.2468,0.52173,0.20378,0.67878,0.95367,0.84053,0.98834,0.06651,0.00037,0.92115,0.73757
0.23537,0.22222,0.13728,0.12425,0.12205,0.11945,0.11599,0.10342,0.10485,0.03291,0.00166,0.06063,0.04934
0.10397,0.20323,0.18728,0.27107,0.18641,0.39335,0.99036,0.96746,0.99796,0.56065,0.00623,0.8724,0.68993
0.09434,0.4686,0.45489,0.6769,0.33659,0.83894,0.95593,0.82701,0.99184,0.04736,0.00031,0.53554,0.31827
0.09079,0.13504,0.13986,0.24763,0.14619,0.36799,0.96897,0.87483,0.99489,0.1215,0.00029,0.75465,0.51602
0.07686,0.25066,0.31726,0.48119,0.68484,0.80347,0.91923,0.92042,0.99645,0.27846,0.00035,0.95314,0.90058
0.10879,0.19141,0.18129,0.31247,0.16342,0.42381,0.98618,0.95012,0.99731,0.42722,0.00103,0.86169,0.70212
0.07687,0.20939,0.19837,0.21043,0.20941,0.21405,0.21949,0.21387,0.22481,0.09251,0.00041,0.21743,0.19563
0.10305,0.1949,0.18704,0.30618,0.15661,0.41548,0.95272,0.83414,0.98849,0.06066,0.00036,0.92446,0.77922
0.08634,0.11462,0.11189,0.16803,0.09092,0.21939,0.94174,0.86792,0.99508,0.10178,0.00034,0.4879,0.26579
0.12632,0.21552,0.19193,0.29334,0.18595,0.42087,0.97457,0.93774,0.99045,0.38662,0.00083,0.93125,0.85722
0.20964,0.40754,0.43747,0.78762,0.71977,0.80259,0.89285,0.75578,0.9547,0.02678,0.0013,0.84869,0.64318
0.10537,0.3738,0.35003,0.46336,0.35874,0.61612,0.98724,0.95435,0.99733,0.4543,0.00139,0.9452,0.9129
0.10399,0.28569,0.30125,0.51262,0.38694,0.72323,0.93813,0.79125,0.98339,0.0251,0.00033,0.90813,0.71958
0.13089,0.20924,0.17739,0.24019,0.16495,0.34146,0.95135,0.85916,0.98424,0.10481,0.00064,0.91474,0.76639
0.07077,0.38852,0.37537,0.50539,0.3566,0.67808,0.98029,0.91616,0.99739,0.25791,0.00025,0.95216,0.89741
0.09104,0.5064,0.52647,0.62078,0.69586,0.78928,0.88828,0.8642,0.99378,0.11434,0.00042,0.93612,0.83798
0.09411,0.17883,0.20635,0.32238,0.44261,0.53182,0.61913,0.59924,0.73015,0.07482,0.00027,0.93325,0.8254
0.08708,0.28644,0.30799,0.48243,0.29593,0.65662,0.98618,0.94558,0.99766,0.39174,0.00062,0.94813,0.74035
0.09034,0.27023,0.29954,0.58506,0.2765,0.7557,0.9857,0.93385,0.99878,0.31288,0.00046,0.94907,0.90285
0.14889,0.87919,0.79894,0.88498,0.85551,0.9037,0.949,0.86668,0.98151,0.12713,0.00077,0.8352,0.03747
0.08586,0.25016,0.24129,0.33655,0.24177,0.44397,0.99447,0.97526,1.0,0.61527,0.01434,0.95245,0.89772
0.14898,0.36012,0.33138,0.47818,0.35006,0.62441,0.96299,0.91448,0.98519,0.28156,0.00076,0.91871,0.86095
0.08903,0.2715,0.29131,0.50429,0.21909,0.63227,0.96298,0.84991,0.99384,0.07438,0.0003,0.93451,0.62023
0.16998,0.34161,0.31843,0.38646,0.40231,0.48732,0.58797,0.5236,0.74914,0.01211,0.00057,0.86886,0.64844
0.10212,0.98329,0.91333,0.93497,0.84476,0.89963,0.95895,0.8408,0.99216,0.0631,0.00039,0.92861,0.79373
0.10387,0.28898,0.27785,0.32901,0.32374,0.36352,0.38371,0.27477,0.27956,0.01545,0.00031,0.39078,0.19262
0.16051,0.34479,0.32852,0.51644,0.29946,0.67232,0.92255,0.77156,0.9747,0.0204,0.00057,0.83104,0.53677
0.10844,0.24156,0.21299,0.21347,0.20043,0.21488,0.23028,0.20461,0.24318,0.01646,0.00034,0.26097,0.23153
0.07358,0.48621,0.5005,0.59378,0.69411,0.76525,0.82298,0.85587,0.95657,0.55697,0.00721,0.95938,0.93612
0.0913,0.27908,0.30322,0.50159,0.23782,0.61859,0.96814,0.8641,0.9957,0.09518,0.00031,0.90801,0.58721
0.08482,0.54722,0.56966,0.67265,0.56583,0.73174,0.96424,0.8556,0.99387,0.08468,0.00027,0.93531,0.82241
0.09527,0.19374,0.18693,0.33174,0.1747,0.48172,0.99424,0.97496,1.00004,0.61171,0.01408,0.95162,0.93173
0.12777,0.15105,0.14194,0.26245,0.12154,0.36528,0.92037,0.75956,0.97427,0.01494,0.00039,0.76716,0.43394
0.08975,0.20409,0.19436,0.21821,0.26126,0.29835,0.34218,0.36295,0.47055,0.12332,0.00034,0.94742,0.8892
0.23025,0.29329,0.26721,0.44977,0.58698,0.72701,0.8666,0.70104,0.9418,0.01653,0.00118,0.81704,0.54432
0.08686,0.22558,0.2229,0.37788,0.21489,0.5406,0.99391,0.96762,1.00043,0.53934,0.00474,0.94555,0.77218
0.131,0.2319,0.2108,0.29553,0.16449,0.35971,0.94544,0.82006,0.98501,0.04632,0.0005,0.64798,0.39581
0.07974,0.2622,0.25222,0.34884,0.22276,0.46159,0.96297,0.85083,0.99364,0.07738,0.00026,0.93604,0.8124
0.09521,0.23541,0.21699,0.27055,0.17444,0.36158,0.96318,0.85332,0.99355,0.08011,0.00032,0.82637,0.56752
0.20111,0.25188,0.19682,0.29646,0.15391,0.37269,0.86694,0.67143,0.94516,0.00808,0.00077,0.81835,0.43693
0.09288,0.13023,0.12086,0.22576,0.09934,0.30777,0.85825,0.84735,0.94828,0.14036,0.0003,0.69881,0.53562
0.08353,0.09654,0.13806,0.26655,0.46908,0.55684,0.64592,0.71641,0.84299,0.4594,0.00311,0.95614,0.93178
0.20489,0.78996,0.66942,0.7999,0.77021,0.84333,0.91074,0.80832,0.96218,0.06496,0.00105,0.80274,0.034
0.08224,0.15968,0.1584,0.20991,0.2087,0.32234,0.45015,0.46875,0.60526,0.08038,0.00031,0.93973,0.84729
0.1048,0.1261,0.11251,0.19975,0.09989,0.29237,0.9346,0.94332,0.99692,0.38617,0.00062,0.79894,0.65374
0.09589,0.25158,0.27638,0.49116,0.272,0.72749,0.97999,0.9238,0.9962,0.27882,0.00039,0.94256,0.89147
0.0985,0.18259,0.18277,0.35714,0.1443,0.46943,0.94836,0.81635,0.98768,0.04042,0.0003,0.85344,0.65621
0.11456,0.18991,0.17587,0.29517,0.13403,0.36837,0.93071,0.77582,0.9799,0.01901,0.00034,0.81975,0.53668
0.08266,0.24643,0.28711,0.47041,0.27376,0.60456,0.9698,0.8789,0.99496,0.1293,0.00024,0.81461,0.58113
0.13667,0.15075,0.11932,0.1902,0.08719,0.3234,0.94527,0.83606,0.98292,0.06802,0.00062,0.75154,0.47035
0.11588,0.22577,0.27657,0.62603,0.46383,0.92881,0.96411,0.8904,0.98911,0.17177,0.00049,0.92778,0.7927
0.08685,0.22839,0.242,0.40518,0.20406,0.5284,0.97405,0.88866,0.99665,0.14618,0.0003,0.80408,0.52817
0.22726,0.31573,0.28187,0.56791,0.23998,0.76264,0.88806,0.72755,0.955,0.01655,0.00098,0.52402,0.28163
0.09633,0.42799,0.44054,0.51457,0.50308,0.51384,0.52542,0.49367,0.53863,0.12742,0.00036,0.60813,0.6505
0.12766,0.22051,0.19523,0.28614,0.19588,0.44537,0.98338,0.96691,0.99348,0.60762,0.01291,0.93752,0.91092
0.10917,0.12897,0.0941,0.13605,0.3757,0.8228,0.98664,0.94896,0.99802,0.42028,0.00089,0.2783,0.19819
0.11253,0.12252,0.12209,0.16608,0.27067,0.32566,0.38022,0.4213,0.50497,0.28873,0.0027,0.89779,0.91485
0.08879,0.33829,0.34694,0.48724,0.30542,0.80294,0.96864,0.87382,0.99457,0.11968,0.00041,0.94027,0.84335
0.10188,0.22737,0.23002,0.35848,0.1945,0.47659,0.94832,0.81486,0.98791,0.03959,0.00032,0.77891,0.49672
0.2175,0.2347,0.17126,0.25917,0.12949,0.33936,0.85821,0.66717,0.93888,0.01039,0.00095,0.78249,0.4106
0.16007,0.85709,0.77029,0.883,0.91773,0.947,0.9634,0.94252,0.9825,0.49359,0.00292,0.91745,0.46334
0.16575,0.17859,0.14392,0.25766,0.10628,0.34187,0.90646,0.74127,0.96646,0.013,0.00057,0.78343,0.48107
0.23185,0.28337,0.20092,0.27725,0.17266,0.3378,0.82823,0.63738,0.91937,0.01337,0.00122,0.77265,0.4167
0.09546,0.25369,0.32061,0.53145,0.73297,0.8522,0.9519,0.82261,0.98947,0.0455,0.0003,0.92271,0.76923
0.12922,0.29324,0.26289,0.32389,0.22708,0.38799,0.94445,0.80789,0.98616,0.0355,0.0004,0.91137,0.7413
0.1609,0.22251,0.18377,0.25388,0.14825,0.34165,0.9141,0.7556,0.97052,0.01593,0.00066,0.87628,0.5712
0.08463,0.28561,0.27346,0.36997,0.27951,0.50303,0.99522,0.97591,1.00039,0.61845,0.01453,0.95421,0.9355
0.08539,0.22287,0.21494,0.3354,0.20585,0.4522,0.99505,0.96292,1.00173,0.48728,0.00214,0.95649,0.92992
0.12928,0.90327,0.82423,0.88237,0.78589,0.85981,0.93374,0.80143,0.97914,0.03627,0.00044,0.90308,0.10035
0.08919,0.21612,0.24032,0.45473,0.22322,0.68335,0.98331,0.92787,0.99774,0.28679,0.00046,0.94643,0.89526
0.12655,0.26872,0.29116,0.57182,0.26624,0.78978,0.97463,0.92718,0.99181,0.31267,0.00073,0.77748,0.58988
0.11558,0.21647,0.19639,0.30241,0.16359,0.39555,0.93426,0.79331,0.98042,0.02874,0.00032,0.9032,0.66581
0.0903,0.32364,0.32204,0.50328,0.31651,0.63791,0.99389,0.96659,1.00076,0.52565,0.00378,0.95287,0.92732
0.08679,0.98793,0.92157,0.93937,0.84989,0.90131,0.96069,0.8448,0.99258,0.06871,0.00031,0.93282,0.80531
0.08826,0.18696,0.18766,0.36534,0.18384,0.626,0.99374,0.96215,1.0011,0.4888,0.0023,0.95386,0.79533
0.08456,0.39043,0.38776,0.41479,0.36692,0.37602,0.39114,0.36126,0.39972,0.05532,0.00029,0.36347,0.33634
0.20478,0.27182,0.21088,0.28977,0.22523,0.38552,0.93058,0.88469,0.96624,0.23614,0.00162,0.8642,0.67685
0.10419,0.99176,0.92447,0.96451,0.96269,0.98035,0.99161,0.95547,1.00032,0.43751,0.00113,0.94973,0.91615
0.07623,0.23986,0.22684,0.25854,0.30929,0.32241,0.33515,0.33189,0.33701,0.17738,0.00175,0.30241,0.28477
0.12322,0.1712,0.15855,0.26997,0.13031,0.35883,0.8867,0.91542,0.97831,0.319,0.00067,0.56954,0.44819
0.09942,0.33873,0.35035,0.56469,0.37755,0.79598,0.99503,0.9884,0.99931,0.78231,0.11219,0.89157,0.73869
0.0855,0.23345,0.24074,0.43687,0.20907,0.61248,0.9818,0.9226,0.99737,0.26591,0.00039,0.82233,0.60209
0.08916,0.20315,0.19684,0.3001,0.18157,0.41784,0.98151,0.91679,0.99821,0.23931,0.00037,0.94585,0.73397
0.11347,0.18866,0.18262,0.3168,0.17052,0.43515,0.99438,0.98383,0.99925,0.7281,0.0589,0.72197,0.66557
0.14562,0.24958,0.20952,0.2462,0.17421,0.3143,0.93128,0.78759,0.9791,0.02603,0.00051,0.89584,0.70657
0.2305,0.28797,0.2394,0.43637,0.25909,0.62829,0.94613,0.93921,0.97108,0.57879,0.01034,0.78837,0.60299
0.08498,0.21254,0.21107,0.3819,0.22664,0.67857,0.99769,0.97762,1.00205,0.61782,0.01489,0.95643,0.75706
0.14458,0.2726,0.28571,0.68712,0.68716,0.91459,0.95535,0.87325,0.98542,0.13345,0.00068,0.91574,0.82637
0.14711,0.18935,0.17043,0.29106,0.15167,0.40332,0.84386,0.80391,0.92802,0.0904,0.00067,0.5881,0.43356
0.11498,0.41505,0.5413,0.92971,0.95509,0.97298,0.98224,0.96755,0.99265,0.62411,0.01755,0.84679,0.63796
0.08957,0.40321,0.43173,0.69397,0.43991,0.98806,0.99473,0.97069,1.00071,0.56272,0.00667,0.95415,0.93251
0.09626,0.22995,0.21316,0.31406,0.18412,0.4139,0.96874,0.87311,0.99485,0.11392,0.00035,0.93676,0.72154
0.15449,0.19568,0.16122,0.2389,0.13577,0.33172,0.9503,0.86278,0.98331,0.11537,0.00063,0.88149,0.6787
0.21597,0.41062,0.34939,0.47404,0.38728,0.57339,0.87884,0.73165,0.94747,0.02163,0.00103,0.83362,0.58339
0.12231,0.26369,0.26285,0.40782,0.26647,0.57411,0.97543,0.93636,0.99157,0.37651,0.00077,0.89207,0.67279
0.11398,0.2919,0.29173,0.481,0.26368,0.63533,0.97175,0.88939,0.9949,0.15526,0.0004,0.93588,0.84934
0.17944,0.19009,0.14416,0.21291,0.1256,0.29946,0.86093,0.8689,0.96287,0.16804,0.00115,0.71476,0.57744
0.0961,0.28194,0.27206,0.44188,0.23024,0.60086,0.98067,0.92947,0.99593,0.31001,0.0004,0.35969,0.25963
0.09224,0.22774,0.22324,0.36929,0.19274,0.50052,0.96428,0.85483,0.99412,0.08076,0.0004,0.92478,0.67299
0.13333,0.18395,0.16622,0.26896,0.13924,0.37085,0.93542,0.80595,0.97981,0.03887,0.00043,0.79043,0.56169
0.14672,0.21647,0.17896,0.2439,0.17968,0.36069,0.96812,0.93606,0.98623,0.40749,0.00115,0.92209,0.83998
0.10869,0.54345,0.53614,0.67944,0.97098,0.9847,0.99106,0.97501,0.99787,0.63737,0.01991,0.94545,0.92476
0.09251,0.21827,0.23053,0.42432,0.21369,0.59727,0.98667,0.95347,0.99699,0.45029,0.00129,0.94777,0.85217
0.1076,0.22389,0.23685,0.37619,0.20579,0.50254,0.96662,0.86732,0.99399,0.10505,0.00037,0.82482,0.52313
0.21016,0.76879,0.64582,0.7595,0.62715,0.73724,0.86407,0.67802,0.94231,0.01021,0.00079,0.81697,0.52208
0.1512,0.10145,0.10029,0.28646,0.3948,0.49854,0.60578,0.54807,0.74963,0.01295,0.00048,0.88402,0.65978
0.1628,0.3836,0.33011,0.40601,0.47166,0.50269,0.52513,0.5358,0.56748,0.33835,0.00703,0.64158,0.6429
0.08313,0.98785,0.92239,0.93989,0.84979,0.90274,0.96081,0.84477,0.9929,0.06728,0.00032,0.85565,0.03667
0.15629,0.21778,0.18232,0.23431,0.15885,0.31361,0.93252,0.80579,0.9777,0.04024,0.00062,0.73269,0.48512
0.09437,0.14201,0.13682,0.27993,0.12528,0.40933,0.99451,0.9742,1.00022,0.60416,0.01238,0.8592,0.71038
0.10944,0.07168,0.03983,0.02064,0.05592,0.1047,0.15105,0.18176,0.26823,0.04009,0.00036,0.82285,0.8337
0.11246,0.54203,0.54444,0.59395,0.58489,0.61309,0.64377,0.6322,0.70753,0.19556,0.00041,0.93685,0.88079
0.09858,0.4485,0.45112,0.60911,0.82393,0.88646,0.9535,0.82349,0.99052,0.04541,0.0003,0.92391,0.76959
0.14644,0.2347,0.22935,0.35883,0.18825,0.46797,0.93062,0.78701,0.97886,0.02628,0.00045,0.79092,0.44659
0.15223,0.88221,0.79825,0.86632,0.76284,0.84145,0.92397,0.78159,0.97469,0.02526,0.00049,0.88788,0.70575
0.17965,0.2485,0.21209,0.34888,0.18988,0.50937,0.93764,0.84286,0.97702,0.08857,0.0008,0.86116,0.55821
0.09522,0.95296,0.88552,0.92891,0.88031,0.922,0.9649,0.87988,0.99113,0.14703,0.00045,0.86066,0.03906
0.12589,0.24756,0.22533,0.31287,0.21902,0.431,0.97741,0.92837,0.99372,0.31082,0.00058,0.93478,0.78247
0.1363,0.22659,0.21991,0.33952,0.18908,0.51738,0.92727,0.78235,0.97647,0.02472,0.0005,0.5006,0.2877
0.10575,0.54568,0.53964,0.67949,0.95963,0.97754,0.98842,0.95904,0.99802,0.48687,0.00226,0.94587,0.9146
0.12883,0.21247,0.18738,0.26577,0.17782,0.37605,0.96633,0.89862,0.98964,0.20045,0.00068,0.85532,0.63891
0.19834,0.25886,0.20529,0.29975,0.14852,0.367,0.87406,0.684,0.9491,0.00842,0.00068,0.775,0.40874
0.12922,0.26265,0.24566,0.39123,0.19373,0.49979,0.91791,0.75148,0.97345,0.01272,0.00037,0.82446,0.47303
0.08659,0.32165,0.32573,0.53528,0.27913,0.75314,0.971,0.87523,0.99617,0.11514,0.0004,0.55457,0.38874
0.16597,0.29573,0.25112,0.32624,0.20926,0.40234,0.90887,0.74034,0.9684,0.01236,0.00053,0.87085,0.61954
0.09168,0.98982,0.92464,0.95275,0.90588,0.94036,0.97601,0.8956,0.99691,0.16696,0.00036,0.94229,0.86556
0.13096,0.29313,0.34089,0.53863,0.6655,0.73406,0.7917,0.75827,0.86229,0.12382,0.00069,0.92672,0.83671
0.20076,0.24173,0.20386,0.35158,0.19653,0.47914,0.95013,0.92059,0.97559,0.37556,0.00156,0.72776,0.63385
0.15805,0.22945,0.19806,0.22077,0.22213,0.22947,0.23849,0.23247,0.25334,0.06077,0.00077,0.27184,0.29476
0.09857,0.17603,0.16912,0.2714,0.1629,0.38997,0.98966,0.96294,0.99809,0.51834,0.00348,0.65121,0.43309
0.11659,0.26981,0.29807,0.57044,0.24474,0.74837,0.95792,0.85001,0.99032,0.08064,0.00038,0.7708,0.54261
0.09227,0.26553,0.25933,0.38646,0.2366,0.54662,0.99362,0.96813,1.00023,0.54378,0.00489,0.95187,0.78327
0.09247,0.21852,0.22677,0.38432,0.18541,0.53341,0.97356,0.88588,0.99671,0.1435,0.00031,0.94199,0.81063
0.10297,0.23814,0.24688,0.42758,0.24514,0.63016,0.99563,0.97416,1.00109,0.59602,0.01131,0.9533,0.74329
0.09628,0.15739,0.18293,0.3844,0.17949,0.57864,0.97227,0.88392,0.99584,0.1365,0.00036,0.77067,0.55123
0.09663,0.21689,0.20992,0.35399,0.18952,0.50965,0.99817,0.9857,1.00155,0.72197,0.055,0.95435,0.89008
0.08812,0.29158,0.28607,0.33425,0.32695,0.36626,0.38597,0.27642,0.2802,0.0162,0.00026,0.39512,0.19667
0.19937,0.256,0.21209,0.28013,0.34789,0.43235,0.52528,0.54433,0.68261,0.11988,0.00133,0.88403,0.79108
0.10077,0.31144,0.34649,0.63176,0.28331,0.77306,0.94743,0.81309,0.98742,0.03854,0.0003,0.87459,0.56945
0.08077,0.29347,0.29224,0.43642,0.26095,0.55353,0.96914,0.87131,0.99529,0.11302,0.00031,0.94269,0.8416
0.12008,0.48331,0.48701,0.55576,0.46494,0.44432,0.44133,0.45526,0.46757,0.27285,0.00582,0.51506,0.65049
0.10173,0.13183,0.12222,0.20551,0.11434,0.31833,0.97591,0.9084,0.99526,0.21308,0.00044,0.77372,0.54254
0.12951,0.23791,0.21982,0.33772,0.18298,0.44302,0.93586,0.79356,0.98154,0.02767,0.00046,0.90236,0.64953
0.14465,0.21637,0.18341,0.26739,0.16552,0.36092,0.97892,0.95677,0.99149,0.52776,0.00422,0.93026,0.87203
0.19471,0.21371,0.16763,0.24104,0.16854,0.34697,0.94948,0.94102,0.97292,0.57275,0.00899,0.75526,0.5964
0.19867,0.21766,0.17283,0.28516,0.16547,0.41168,0.83361,0.82802,0.91677,0.18458,0.00139,0.57549,0.4402
0.1528,0.24099,0.20742,0.32592,0.20234,0.47468,0.96512,0.91789,0.98651,0.29331,0.00087,0.92192,0.86713
0.08346,0.21047,0.22961,0.42381,0.20539,0.55397,0.97439,0.89236,0.99624,0.16558,0.00033,0.91719,0.73677
0.15415,0.2108,0.17592,0.27882,0.16453,0.41653,0.96392,0.92477,0.98536,0.34987,0.00067,0.91908,0.78597
0.16791,0.38696,0.33929,0.43177,0.39192,0.59624,0.96376,0.93622,0.98323,0.43093,0.00156,0.91517,0.87044
0.14205,0.36785,0.33799,0.45389,0.36188,0.5779,0.96985,0.93285,0.9877,0.37248,0.001,0.92431,0.87262
0.09064,0.19546,0.19054,0.33483,0.17439,0.48144,0.99579,0.96551,1.00205,0.50836,0.00298,0.95737,0.93076
0.12088,0.36453,0.35477,0.51629,0.37554,0.71356,0.98589,0.95912,0.99588,0.50884,0.0031,0.94019,0.90952
0.11467,0.35684,0.32453,0.36645,0.53779,0.60639,0.66999,0.65929,0.68148,0.27452,0.00074,0.70163,0.63721
0.20011,0.25123,0.19261,0.23753,0.16042,0.31221,0.90361,0.76196,0.96226,0.02384,0.00084,0.86153,0.57421
0.08728,0.20218,0.19217,0.34125,0.18191,0.48978,0.98609,0.96998,0.99522,0.63696,0.02439,0.95724,0.93657
