,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,COT_est
20224,0.65152,0.61851,0.6439,0.68096,0.93242,0.94259,0.91004,0.95002,0.64519,0.21766,0.61176,0.43951,54.63,2.0
118296,0.45925,0.43179,0.42785,0.53114,0.74436,0.7642,0.72444,0.7791,0.38751,0.05413,0.1442,0.16005,78.46,2.0
17046,0.81551,0.7682,0.79423,0.76963,0.82094,0.87476,0.78072,0.91302,0.24344,0.00057,0.67628,0.53972,57.74,2.0
52684,0.22718,0.26856,0.16358,0.37166,0.91245,0.95439,0.86881,0.98548,0.12422,0.00061,0.83565,0.37676,72.01,0.0
9424,0.29521,0.35725,0.25052,0.54635,0.94205,0.96627,0.90817,0.98492,0.25084,0.00048,0.83204,0.38975,61.12,0.0
131056,0.25607,0.33917,0.2132,0.4079,0.93998,0.99675,0.88043,1.0294,0.07636,0.00032,0.397,0.18103,36.45,1.0
193746,0.88568,0.84093,0.87763,0.88475,0.8939,0.89912,0.88246,0.90186,0.6228,0.06508,0.10044,0.13048,44.89,2.0
81889,0.58722,0.56424,0.60135,0.62068,0.64613,0.67865,0.6889,0.72205,0.45642,0.00842,0.94599,0.9224,57.11,0.0
184175,0.90761,0.86203,0.89779,0.9151,0.94685,0.963,0.93499,0.9671,0.84032,0.19412,0.08985,0.11602,47.25,2.0
149983,0.53249,0.52815,0.50242,0.58209,0.78765,0.85391,0.74079,0.89642,0.41425,0.08578,0.11365,0.1376,65.36,2.0
123401,0.49961,0.56085,0.46246,0.6368,0.80862,0.87151,0.75554,0.91076,0.33172,0.0369,0.09848,0.11395,64.08,2.0
192871,0.75802,0.70809,0.73625,0.7569,0.82087,0.83704,0.78815,0.84143,0.47839,0.03566,0.52633,0.41723,60.88,2.0
39411,0.34074,0.33115,0.43321,0.4981,0.59113,0.71483,0.83321,0.95072,0.33855,0.00064,0.84487,0.72409,55.96,2.0
77536,0.37884,0.40654,0.58243,0.68532,0.79977,0.92098,0.94774,0.99671,0.40806,0.00084,0.9435,0.90796,58.27,0.0
197930,0.49638,0.43336,0.4502,0.48949,0.59383,0.62413,0.57365,0.64179,0.35652,0.05966,0.35745,0.24138,77.82,2.0
170328,0.69202,0.66457,0.67263,0.74041,0.91444,0.91743,0.88022,0.91299,0.57449,0.06478,0.29843,0.25779,53.23,2.0
97894,0.56573,0.63801,0.84205,0.87593,0.92589,0.96203,0.92462,0.96534,0.41625,0.0009,0.82307,0.7637,44.06,0.0
169257,0.64145,0.5908,0.6108,0.64525,0.82195,0.82244,0.79679,0.81867,0.4544,0.00562,0.15225,0.17451,65.54,2.0
86813,0.27626,0.42158,0.23611,0.5805,0.96332,0.98338,0.92871,0.99787,0.29069,0.0005,0.67947,0.31494,50.01,0.0
27576,0.60477,0.58343,0.57144,0.58714,0.79424,0.86974,0.73047,0.91112,0.08576,0.0004,0.50986,0.30051,57.44,2.0
57542,0.21872,0.23619,0.12375,0.27167,0.79539,0.8993,0.73611,0.96206,0.01334,0.00058,0.54997,0.18159,78.56,0.0
141198,0.72008,0.66149,0.69526,0.70514,0.75759,0.78712,0.72273,0.80147,0.3938,0.00425,0.06342,0.07867,71.53,2.0
151377,0.71985,0.69254,0.6963,0.73134,0.89481,0.93953,0.83684,0.96613,0.39692,0.00646,0.0641,0.08076,49.57,2.0
148688,0.5382,0.5108,0.53545,0.55566,0.5796,0.6029,0.6293,0.65731,0.59829,0.31056,0.16211,0.20912,37.72,2.0
109807,0.36928,0.3466,0.33268,0.4053,0.7657,0.81951,0.77673,0.83256,0.25307,0.00089,0.12634,0.1276,74.88,2.0
144701,0.24613,0.43489,0.28954,0.7581,0.97227,0.98914,0.94085,1.00111,0.34742,0.00087,0.82063,0.39166,41.87,0.0
193230,0.83371,0.78688,0.81908,0.82121,0.96421,0.9865,0.91187,0.99747,0.46368,0.01777,0.06216,0.079,43.09,2.0
102256,0.32789,0.29191,0.27624,0.34684,0.71022,0.74108,0.67218,0.76281,0.09549,0.00096,0.12542,0.10345,80.06,2.0
131156,0.30468,0.39334,0.26148,0.54833,1.0002,1.01101,0.97774,1.02048,0.47176,0.00148,0.61831,0.36461,46.56,1.0
9779,0.52067,0.49089,0.51398,0.51594,0.52405,0.52976,0.51214,0.52945,0.26073,0.0015,0.46288,0.3919,47.24,2.0
74310,0.43003,0.42255,0.48936,0.51724,0.5377,0.55821,0.56909,0.57961,0.46305,0.07774,0.69217,0.59896,60.35,2.0
184980,0.97559,0.9151,0.96596,0.96546,0.98382,0.996,0.95713,1.00382,0.64413,0.10821,0.70683,0.59448,45.42,2.0
100272,0.42836,0.56709,0.3696,0.63752,0.87182,0.96474,0.79216,1.01994,0.08454,0.00153,0.50287,0.25366,39.35,2.0
94936,0.27326,0.32732,0.23708,0.38525,0.89724,0.95882,0.83638,0.99263,0.05729,0.0003,0.81283,0.38451,36.29,0.0
19018,0.52158,0.44185,0.5123,0.51169,0.56023,0.61056,0.52139,0.6385,0.08426,0.00077,0.43621,0.32092,78.6,2.0
9512,0.62093,0.59833,0.62427,0.63122,0.63993,0.64863,0.63235,0.63838,0.40025,0.02097,0.5471,0.39354,46.68,2.0
176384,0.81328,0.77036,0.79239,0.78391,0.79506,0.80613,0.77846,0.80952,0.62641,0.14005,0.07803,0.09834,35.81,2.0
159008,0.83959,0.80788,0.82964,0.89632,0.94463,0.96442,0.90712,0.97323,0.77866,0.20972,0.0931,0.1162,42.76,2.0
69614,0.14092,0.1664,0.09339,0.20378,0.74975,0.876,0.82389,0.88872,0.23515,0.0004,0.45311,0.18485,45.77,0.0
125476,0.33652,0.30987,0.30735,0.39122,0.74776,0.79149,0.7103,0.82034,0.15694,0.00222,0.37299,0.25838,77.68,1.0
135496,0.6573,0.6227,0.63479,0.67381,0.7956,0.84846,0.7601,0.88256,0.52739,0.08745,0.10444,0.12427,65.1,2.0
72939,0.31748,0.35404,0.27156,0.43967,0.84196,0.9241,0.78433,0.97423,0.02678,0.00049,0.88858,0.48353,74.17,0.0
171614,0.73456,0.78861,0.91245,0.92881,0.94073,0.94538,0.92786,0.94937,0.64712,0.11893,0.11469,0.1432,60.28,2.0
126008,0.64635,0.55925,0.60894,0.6337,0.68861,0.70658,0.66302,0.71362,0.37503,0.00801,0.10459,0.12075,79.51,2.0
148727,0.59391,0.56354,0.70862,0.75841,0.78599,0.79382,0.77288,0.80138,0.41677,0.00457,0.17443,0.21581,77.15,2.0
48844,0.29392,0.34844,0.26721,0.47651,1.01159,1.02577,0.98879,1.03878,0.45048,0.00255,0.87832,0.4019,44.9,1.0
29250,0.32164,0.26841,0.33359,0.36485,0.41228,0.46918,0.49161,0.58119,0.15573,0.00192,0.49995,0.38866,80.95,2.0
20029,0.46365,0.54299,0.51649,0.65036,0.85001,0.93519,0.78372,0.98131,0.02402,0.0003,0.84213,0.45032,51.34,2.0
136976,0.39181,0.37779,0.43446,0.46571,0.49736,0.52888,0.55867,0.59858,0.44751,0.23395,0.31452,0.38014,54.32,2.0
62421,0.19904,0.17842,0.11851,0.26716,0.86643,0.93942,0.92142,0.96767,0.44602,0.00262,0.39706,0.1542,82.18,0.0
135469,0.52988,0.50704,0.5043,0.59394,0.71523,0.76002,0.6836,0.78727,0.32785,0.01676,0.10673,0.12699,76.69,2.0
126522,0.71858,0.67117,0.69815,0.74163,0.86635,0.87038,0.84826,0.87197,0.74048,0.35063,0.16292,0.19026,68.19,2.0
53611,0.20924,0.22443,0.21299,0.4166,0.95891,0.97811,0.93103,0.99368,0.32337,0.00063,0.93105,0.54732,62.85,0.0
50917,0.79167,0.82194,0.91887,0.9067,0.94327,0.9686,0.91123,0.98993,0.25334,0.00048,0.92997,0.87179,68.43,0.0
144845,0.6552,0.57588,0.62462,0.66305,0.7013,0.71843,0.6933,0.72869,0.64445,0.30025,0.14592,0.17097,79.31,2.0
118528,0.18608,0.23653,0.15755,0.34885,0.99367,0.99673,0.99204,1.0006,0.82307,0.178,0.82268,0.34816,49.55,0.0
51302,0.49326,0.65374,0.61239,0.86713,0.95093,0.96887,0.93351,0.98724,0.38121,0.00094,0.30568,0.1555,74.35,0.0
189145,0.52609,0.54284,0.50416,0.58202,0.9198,1.02132,0.84187,1.08151,0.22597,0.0018,0.66724,0.33048,35.04,2.0
159442,0.49204,0.39094,0.47551,0.52734,0.5616,0.59204,0.60776,0.64913,0.47146,0.21248,0.13778,0.1539,84.25,2.0
63371,0.15908,0.10353,0.08051,0.06635,0.06693,0.06852,0.05461,0.06563,0.00601,0.00067,0.04419,0.02553,77.65,0.0
27683,0.36045,0.56411,0.36106,0.83644,0.9723,0.99145,0.94154,1.00598,0.31665,0.00048,0.68998,0.31108,51.12,0.0
26137,0.64737,0.68503,0.78495,0.76004,0.75818,0.74793,0.69331,0.71851,0.37822,0.03569,0.67909,0.4228,49.71,2.0
89750,0.32381,0.44583,0.27735,0.526,0.91828,0.96789,0.86737,0.99495,0.10184,0.00043,0.59844,0.24473,42.94,0.0
176476,0.82531,0.79648,0.82434,0.83346,0.90168,0.94386,0.85412,0.97111,0.56874,0.06544,0.07514,0.09415,37.24,2.0
35616,0.75492,0.77225,0.81261,0.7569,0.79796,0.85062,0.75909,0.85639,0.23273,0.00056,0.72881,0.57102,38.85,2.0
12443,0.62227,0.59749,0.71493,0.73245,0.77186,0.79483,0.7391,0.78884,0.44198,0.11244,0.494,0.30468,60.64,2.0
157365,0.72694,0.70567,0.7109,0.76544,0.97998,1.01684,0.92066,1.04055,0.54632,0.27604,0.16694,0.19335,32.91,2.0
140874,0.6199,0.564,0.58966,0.65261,0.79155,0.80298,0.75941,0.80871,0.30044,0.00127,0.0828,0.09755,74.17,2.0
54785,0.3838,0.41101,0.52904,0.56857,0.62624,0.69081,0.73219,0.82032,0.36968,0.00065,0.94869,0.91248,48.92,0.0
68853,0.18611,0.26816,0.13207,0.35299,0.87957,0.97024,0.92375,0.9821,0.32413,0.00053,0.47974,0.21208,50.11,0.0
59033,0.26983,0.3738,0.59591,0.67489,0.7606,0.83714,0.87395,0.94802,0.44505,0.00114,0.95429,0.92464,31.89,0.0
93694,0.27467,0.29625,0.22533,0.3104,0.8206,0.95656,0.83552,0.99108,0.05818,0.00025,0.4952,0.19314,45.48,1.0
193275,0.71611,0.67215,0.71721,0.70287,0.73098,0.76407,0.71669,0.8007,0.34169,0.0038,0.07499,0.09296,59.6,2.0
75516,0.23209,0.29679,0.1699,0.41777,0.96851,0.9797,0.95885,0.99199,0.54132,0.00487,0.71627,0.30461,70.83,0.0
61051,0.21242,0.16441,0.24865,0.30512,0.36243,0.41831,0.46527,0.53317,0.22855,0.00223,0.88141,0.81162,84.69,0.0
69798,0.18476,0.32862,0.14737,0.54064,0.96438,0.98044,0.94227,0.99434,0.39934,0.00078,0.62171,0.27332,65.28,0.0
190335,0.54349,0.53393,0.52051,0.60132,0.82965,0.87469,0.7838,0.90353,0.43622,0.09883,0.23911,0.25099,60.11,2.0
164215,0.46078,0.48463,0.44116,0.54071,1.00168,1.03485,0.94455,1.0566,0.26934,0.02208,0.17863,0.17623,35.27,2.0
153737,0.67456,0.58221,0.63655,0.65592,0.66532,0.66914,0.65918,0.66847,0.57662,0.10866,0.07806,0.09549,79.45,2.0
164318,0.76844,0.73338,0.75234,0.79955,0.93999,0.9417,0.9237,0.93961,0.79082,0.32981,0.14081,0.16796,58.34,2.0
104153,0.79826,0.75387,0.77863,0.78725,0.86569,0.90505,0.82585,0.93106,0.54308,0.07458,0.11003,0.13211,51.11,2.0
148799,0.73267,0.70047,0.71173,0.74302,0.99001,1.00111,0.93722,1.00405,0.52227,0.05665,0.08377,0.1042,36.89,2.0
146837,0.74529,0.70248,0.7257,0.76375,0.81472,0.84548,0.77395,0.86015,0.40405,0.00367,0.06636,0.08284,64.86,2.0
75133,0.34698,0.47214,0.84947,0.96589,0.99356,0.99734,0.98233,1.00131,0.6834,0.03419,0.95453,0.93768,43.44,0.0
192348,0.79856,0.74793,0.79289,0.78739,0.8061,0.83326,0.79752,0.87233,0.60377,0.10638,0.10577,0.13049,65.91,2.0
58912,0.45941,0.55735,0.34949,0.6588,0.79325,0.90153,0.73102,0.96397,0.01159,0.00061,0.35652,0.14363,77.56,0.0
33064,0.36614,0.41644,0.33041,0.54558,1.02398,1.02927,1.01431,1.034,0.69808,0.03337,0.94335,0.45992,50.5,1.0
52507,0.34728,0.37111,0.48702,0.53472,0.58532,0.6377,0.69185,0.75124,0.55025,0.0232,0.95007,0.93117,53.71,0.0
31918,0.75295,0.7048,0.74168,0.75824,0.78275,0.80422,0.7868,0.84746,0.52031,0.04015,0.58789,0.4751,60.94,2.0
13004,0.41288,0.40776,0.3698,0.45475,0.64393,0.7003,0.60431,0.73404,0.24008,0.01555,0.45459,0.26233,72.18,2.0
148593,0.35266,0.27945,0.3182,0.35091,0.36825,0.38261,0.39877,0.41355,0.37955,0.08667,0.16097,0.1974,82.63,2.0
148391,0.91493,0.84352,0.9023,0.91584,0.9316,0.94005,0.91419,0.94803,0.57895,0.16477,0.29313,0.35866,62.35,2.0
66977,0.2641,0.31533,0.22581,0.3939,0.90499,0.96254,0.84708,0.99384,0.07074,0.00033,0.68599,0.28927,35.48,0.0
199935,0.84669,0.81335,0.85933,0.86544,0.8762,0.89062,0.86066,0.89963,0.74451,0.16661,0.07702,0.09669,62.68,2.0
166040,0.5796,0.44836,0.48903,0.47508,0.5009,0.52862,0.4834,0.54343,0.24206,0.00604,0.26005,0.18056,82.92,2.0
159782,0.62171,0.54083,0.63416,0.63926,0.66269,0.67984,0.64521,0.68835,0.42491,0.03484,0.13084,0.14463,82.14,2.0
98049,0.55515,0.75787,0.86434,0.85258,0.90244,0.94345,0.87044,0.97735,0.15042,0.00069,0.89987,0.80942,77.84,0.0
183852,0.61951,0.60502,0.59802,0.66275,1.019,1.01915,0.99487,1.01645,0.71799,0.11193,0.0596,0.07596,37.36,2.0
26758,0.48011,0.46669,0.45272,0.53688,0.83733,0.85244,0.80829,0.86386,0.34065,0.00522,0.54411,0.28976,64.1,2.0
131067,0.28091,0.42538,0.69523,0.77414,0.87768,0.97502,0.92736,0.99021,0.37341,0.02492,0.8403,0.82116,60.53,0.0
188272,0.7277,0.69033,0.70901,0.73317,0.87703,0.90874,0.82897,0.92459,0.48136,0.02165,0.0677,0.08539,55.92,2.0
53249,0.21216,0.31408,0.17477,0.41143,0.9273,0.96935,0.87803,0.99478,0.12496,0.00035,0.67128,0.27168,48.1,0.0
168979,0.72554,0.65473,0.69851,0.72785,0.75628,0.77561,0.73998,0.785,0.55374,0.09735,0.12698,0.14868,75.13,2.0
47477,0.23791,0.3453,0.20069,0.47937,0.96977,0.98193,0.94805,0.99242,0.43675,0.00124,0.69084,0.30617,53.11,0.0
16164,0.45146,0.4749,0.42259,0.50014,0.8711,0.94235,0.80781,0.98347,0.05038,0.00035,0.71497,0.37395,50.09,2.0
4506,0.64577,0.64746,0.6165,0.69355,0.94237,1.02776,0.87354,1.08339,0.4288,0.04084,0.57665,0.37314,41.76,2.0
152159,0.64385,0.59095,0.63035,0.64589,0.65574,0.6626,0.65627,0.66924,0.47284,0.06018,0.47064,0.42596,63.91,2.0
1600,0.34423,0.31951,0.32384,0.31813,0.32341,0.32984,0.31352,0.33237,0.12378,0.00047,0.29575,0.24066,38.41,1.0
85024,0.27616,0.26873,0.30889,0.29678,0.32809,0.36463,0.34103,0.40971,0.03486,0.0003,0.74243,0.67351,39.07,0.0
95347,0.42778,0.43852,0.45867,0.42819,0.45295,0.48019,0.43461,0.4969,0.05819,0.0003,0.49128,0.40043,56.56,0.0
98844,0.26844,0.44681,0.23596,0.66518,0.94003,0.97266,0.89627,0.99468,0.17468,0.0005,0.88349,0.41602,57.23,0.0
26318,0.38859,0.29988,0.2742,0.29822,0.46347,0.51869,0.4139,0.5421,0.01521,0.00112,0.29403,0.13742,83.93,2.0
31926,0.54392,0.46687,0.47527,0.49032,0.6011,0.63921,0.56221,0.6596,0.09208,0.00068,0.4012,0.28505,77.6,2.0
130878,0.48511,0.36748,0.42455,0.49386,0.65214,0.65742,0.64225,0.66124,0.36967,0.00595,0.06853,0.07662,84.84,2.0
44674,0.44113,0.50383,0.40761,0.5319,0.85271,0.93783,0.78232,0.98735,0.04804,0.00031,0.80876,0.40047,49.48,2.0
173891,0.85354,0.80712,0.83729,0.85349,0.93087,0.93981,0.89742,0.93768,0.78749,0.27098,0.12688,0.1491,51.84,2.0
111724,0.48394,0.50333,0.62682,0.60711,0.68907,0.802,0.7178,0.93573,0.23595,0.01422,0.15755,0.18483,60.69,2.0
169456,0.52907,0.48072,0.49496,0.53941,0.78718,0.79236,0.77916,0.79625,0.50438,0.02108,0.49803,0.40368,69.02,2.0
151133,0.67477,0.77748,0.76304,0.79057,0.85488,0.94758,0.77762,1.00549,0.2546,0.07389,0.31591,0.26883,44.29,2.0
182454,0.39097,0.41095,0.35433,0.46396,0.89883,0.96935,0.82485,1.01434,0.21906,0.01339,0.21813,0.17193,44.1,2.0
113993,0.63377,0.59298,0.61336,0.65937,0.89141,0.89134,0.87863,0.88856,0.66197,0.0379,0.0709,0.08818,65.45,2.0
82106,0.25752,0.38652,0.24529,0.64921,0.95214,0.9718,0.92964,0.99002,0.35278,0.00065,0.83395,0.40968,71.45,0.0
4759,0.61414,0.58675,0.59941,0.6187,0.79725,0.90629,0.78635,0.93639,0.2623,0.00117,0.51648,0.34385,52.77,2.0
150983,0.71391,0.69544,0.69266,0.72862,0.8676,0.93002,0.80493,0.96699,0.34682,0.0246,0.08706,0.10514,53.37,2.0
122890,0.68255,0.6227,0.66203,0.66846,0.67831,0.68351,0.66572,0.68488,0.45489,0.01289,0.0581,0.07286,71.15,2.0
104197,0.59302,0.57862,0.56821,0.62555,0.99401,1.01357,0.93885,1.02363,0.47774,0.02602,0.06921,0.08483,32.9,2.0
177464,0.86214,0.8187,0.85151,0.86719,0.92481,0.95855,0.89776,0.98479,0.64677,0.15199,0.12993,0.15764,48.63,2.0
175519,0.26665,0.27639,0.23261,0.37171,1.02312,1.02583,1.02309,1.02944,0.87284,0.24577,0.79487,0.46754,39.24,0.0
21216,0.46081,0.4845,0.45223,0.56174,0.93705,0.99178,0.88333,1.02637,0.19059,0.00053,0.57945,0.34345,47.95,2.0
192277,0.69576,0.68499,0.69995,0.75971,0.79806,0.85052,0.76573,0.8903,0.45396,0.06322,0.19988,0.22417,66.2,2.0
37664,0.41847,0.4238,0.35116,0.50207,0.7212,0.73678,0.69273,0.74704,0.21684,0.00094,0.42278,0.24156,72.1,2.0
174982,0.68376,0.63302,0.6714,0.69262,0.70177,0.70639,0.70978,0.71604,0.66228,0.21986,0.11396,0.13843,66.82,2.0
106598,0.52299,0.48437,0.49707,0.50227,0.5105,0.51973,0.50744,0.51111,0.32706,0.01143,0.10981,0.14483,52.78,2.0
58884,0.28144,0.38879,0.24926,0.59917,0.97632,0.98624,0.96145,0.996,0.52769,0.00419,0.9365,0.47615,61.2,0.0
199615,0.62362,0.58299,0.59968,0.63602,0.84869,0.85648,0.82138,0.85902,0.43358,0.0299,0.41334,0.3008,61.8,2.0
100681,0.6919,0.6442,0.6717,0.71303,0.81401,0.83445,0.78751,0.84412,0.64609,0.16782,0.08419,0.10457,69.7,2.0
142130,0.75134,0.69557,0.73182,0.75109,0.81195,0.83362,0.7855,0.84351,0.57848,0.11371,0.13265,0.15616,68.2,2.0
109593,0.76924,0.75762,0.77213,0.71028,0.74665,0.79454,0.70185,0.79738,0.36772,0.068,0.09096,0.11371,42.98,2.0
156245,0.88594,0.8478,0.87077,0.90994,0.92124,0.9332,0.87755,0.92798,0.64324,0.03948,0.05606,0.07169,37.3,2.0
110835,0.62426,0.5809,0.60674,0.64786,0.78225,0.81776,0.80935,0.81279,0.66579,0.08029,0.10258,0.1235,67.72,2.0
28540,0.27818,0.2452,0.2492,0.25271,0.25666,0.25882,0.25401,0.26189,0.16215,0.00488,0.26185,0.25606,53.41,1.0
156361,0.53307,0.42239,0.48359,0.53713,0.64209,0.67098,0.62718,0.68827,0.34617,0.01615,0.10528,0.11769,84.24,2.0
51489,0.37566,0.37673,0.33393,0.59582,0.9204,0.9411,0.93571,0.96796,0.58363,0.01173,0.88986,0.53041,82.63,0.0
95626,0.37995,0.44489,0.35135,0.54754,0.91408,0.96463,0.8599,0.9937,0.0919,0.00028,0.93513,0.82029,41.5,0.0
31043,0.32602,0.26917,0.27625,0.27662,0.28339,0.28601,0.27031,0.28321,0.10802,0.00103,0.24072,0.19322,75.68,2.0
43006,0.88199,0.88326,0.88337,0.99543,1.02243,1.06319,0.98735,1.08931,0.80666,0.4061,0.6612,0.49189,38.45,2.0
20327,0.59752,0.60632,0.6294,0.6233,0.85435,0.93333,0.78766,0.97444,0.04646,0.00028,0.54949,0.28345,49.99,2.0
27007,0.52336,0.52981,0.49929,0.6062,1.10543,1.11905,1.07193,1.1276,0.50963,0.01972,0.59835,0.33612,35.66,2.0
74933,0.33936,0.5768,0.30915,0.78415,0.95941,0.98327,0.92041,0.99886,0.25115,0.00038,0.95107,0.64354,34.21,0.0
183131,0.23475,0.18343,0.22134,0.25026,0.2777,0.30353,0.3303,0.36103,0.21993,0.00608,0.53282,0.44731,80.59,1.0
142879,0.37806,0.41085,0.52679,0.54778,0.59296,0.6218,0.57498,0.62274,0.13323,0.00041,0.22917,0.21955,45.88,2.0
91816,0.19064,0.25496,0.13994,0.32718,0.86119,0.9371,0.80312,0.981,0.03554,0.00043,0.67979,0.2373,69.13,0.0
162914,0.66432,0.64314,0.64948,0.7088,0.99805,0.99905,0.98503,0.99779,0.74123,0.10751,0.0753,0.0949,46.99,2.0
1192,0.46193,0.34441,0.36679,0.39922,0.55078,0.56105,0.52487,0.56627,0.17287,0.00172,0.33849,0.23995,83.92,2.0
195020,0.94614,0.87347,0.92928,0.94009,0.94948,0.95171,0.93019,0.95088,0.80458,0.35286,0.1374,0.16673,57.16,2.0
103676,0.56415,0.62386,0.61875,0.80316,0.9761,0.98682,0.95673,0.99648,0.51238,0.01659,0.75409,0.60535,57.79,2.0
28804,0.60091,0.57729,0.59109,0.6241,0.80484,0.85439,0.76398,0.88959,0.36441,0.00867,0.64393,0.53488,60.28,2.0
158388,0.63094,0.60644,0.64047,0.67946,0.82125,0.84875,0.7854,0.86735,0.4044,0.0204,0.52565,0.40466,62.4,2.0
78714,0.20681,0.21554,0.14616,0.29872,0.94671,0.98338,0.97361,0.99275,0.68774,0.02923,0.55313,0.24295,68.54,0.0
62058,0.31002,0.313,0.25386,0.40381,0.92402,0.95335,0.90417,0.98001,0.26484,0.00089,0.51446,0.25011,77.9,0.0
184147,0.4689,0.50291,0.44351,0.66001,0.99128,1.00618,0.95176,1.01787,0.47267,0.07501,0.16463,0.15141,45.32,2.0
90672,0.44015,0.6511,0.41712,0.96003,0.97709,0.9867,0.96223,0.99593,0.53303,0.00425,0.94498,0.80496,59.79,0.0
174143,0.83616,0.80108,0.83828,0.86887,0.99067,0.98585,0.95581,0.97359,0.74948,0.0964,0.05651,0.07208,38.7,2.0
174145,0.5554,0.52302,0.52256,0.5659,0.80068,0.81961,0.75986,0.83115,0.29318,0.00492,0.17086,0.15941,64.84,2.0
29638,0.3519,0.33935,0.29134,0.32384,0.73712,0.80755,0.6775,0.8458,0.02179,0.00035,0.38304,0.20153,64.07,2.0
143570,0.59964,0.65114,0.70864,0.97088,1.00885,1.02123,0.96936,1.02872,0.37871,0.0017,0.07694,0.09617,37.24,2.0
64921,0.25608,0.33166,0.22832,0.49876,0.983,0.98819,0.98711,0.99507,0.84834,0.24174,0.954,0.67643,67.17,0.0
185983,0.57497,0.56551,0.6453,0.67053,0.71575,0.76348,0.77031,0.8603,0.38063,0.00823,0.07342,0.09774,31.51,2.0
12917,0.45345,0.49363,0.42332,0.61978,0.89333,0.91298,0.85906,0.92851,0.39041,0.03441,0.64068,0.39474,57.69,2.0
10388,0.54842,0.58126,0.80143,0.85905,0.90458,0.91357,0.88318,0.89434,0.58299,0.01967,0.84101,0.74391,47.77,0.0
152565,0.61073,0.5993,0.66839,0.69858,0.71732,0.72486,0.7157,0.71907,0.56636,0.06958,0.07471,0.09482,34.67,2.0
133683,0.37661,0.32993,0.34421,0.35381,0.35742,0.35733,0.3547,0.35722,0.3154,0.14014,0.14771,0.1632,72.66,2.0
175854,0.82023,0.78195,0.80776,0.82394,0.88439,0.93165,0.88099,0.95292,0.68948,0.22694,0.09479,0.11918,34.16,2.0
91135,0.29546,0.33986,0.25877,0.40312,0.86884,0.94254,0.80808,0.98449,0.03659,0.0003,0.91309,0.46144,61.32,0.0
99130,0.22335,0.27928,0.17666,0.4132,0.97817,0.98691,0.9651,0.9961,0.55799,0.0065,0.94258,0.60915,62.88,0.0
118108,0.32896,0.39814,0.31766,0.64763,0.97896,0.99331,0.95269,1.00514,0.391,0.00067,0.84638,0.50085,53.0,0.0
153852,0.66109,0.57116,0.62813,0.6603,0.69311,0.70581,0.68617,0.71203,0.62787,0.3226,0.17407,0.19846,80.59,2.0
111442,0.58995,0.47956,0.53186,0.55521,0.62858,0.65488,0.61374,0.66089,0.19272,0.00139,0.08815,0.09559,82.08,2.0
21227,0.39353,0.39969,0.36302,0.47705,0.93482,0.94834,0.91188,0.95849,0.39353,0.00095,0.58311,0.30039,54.19,2.0
4235,0.60323,0.58473,0.60061,0.64391,0.97001,0.9851,0.94493,0.99677,0.47725,0.01877,0.60295,0.44733,49.49,2.0
5525,0.33428,0.26039,0.28589,0.31554,0.35016,0.38324,0.39655,0.45523,0.14144,0.00129,0.46034,0.34862,82.23,2.0
153788,0.59419,0.59784,0.57496,0.68144,1.02384,1.02442,1.00865,1.02425,0.77031,0.16506,0.08444,0.10489,40.09,2.0
101410,0.41829,0.47981,0.74536,0.8354,0.93273,1.02037,1.00925,1.04631,0.56994,0.02408,0.12725,0.17358,33.56,2.0
128351,0.60699,0.63213,0.79288,0.76621,0.83303,0.90393,0.79737,0.93005,0.30749,0.06017,0.16171,0.196,56.48,2.0
13890,0.37338,0.44882,0.34538,0.58191,0.9367,0.95392,0.91331,0.96767,0.44252,0.02471,0.58675,0.33063,54.18,2.0
124673,0.35639,0.32392,0.30425,0.40003,0.65491,0.69885,0.62987,0.72565,0.16377,0.0025,0.25074,0.20708,83.08,2.0
20553,0.45634,0.50766,0.4328,0.59181,0.88824,0.95817,0.82068,1.00453,0.32854,0.07444,0.68298,0.48025,46.51,2.0
14851,0.44355,0.50214,0.39589,0.5406,0.71463,0.78502,0.65867,0.82397,0.0634,0.00033,0.56726,0.28102,66.07,2.0
65116,0.4399,0.53198,0.85304,0.94084,0.96331,0.97528,0.95713,0.98909,0.55607,0.0068,0.92936,0.89871,72.47,0.0
182569,0.87053,0.82212,0.85271,0.85605,0.91356,0.92658,0.86999,0.92497,0.55233,0.02086,0.06,0.07624,47.28,2.0
9000,0.98584,0.92245,0.9497,0.82706,0.8938,0.9797,0.8282,1.0317,0.15374,0.00027,0.47866,0.32457,44.6,2.0
170371,0.80353,0.8462,0.78129,0.81231,0.84498,0.89397,0.79668,0.92185,0.43836,0.00951,0.08069,0.09667,51.42,2.0
111207,0.36998,0.33218,0.32449,0.40548,0.67077,0.7236,0.702,0.72663,0.36523,0.00233,0.1029,0.10916,79.73,2.0
86790,0.24551,0.38231,0.19363,0.62098,0.94633,0.96366,0.93885,0.98269,0.45369,0.00195,0.71427,0.30239,76.86,0.0
13695,0.26606,0.25834,0.19871,0.36483,0.79782,0.81607,0.77138,0.83197,0.23082,0.00088,0.70785,0.38762,77.21,0.0
